base_config,config,policy,episode_id,jitter_seed,jitter_applied,generated_config_path,episode_length,outcome,red_alive_final,blue_alive_final,mav_alive_final,red_fire_count,blue_fire_count,red_hit_count,blue_hit_count,first_launch_side,first_hit_side,red_min_altitude_m,blue_min_altitude_m,red_speed_min_mps,red_speed_max_mps,blue_speed_min_mps,blue_speed_max_mps,death_reasons
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,oracle_launch_window_red_vs_blue_rule,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,336,red_win,3,0,1,2,0,2,0,red,red,5640.054008804861,5337.876512497428,179.9933456931868,340.0260948812258,253.38461610094285,351.1074141790877,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,oracle_launch_window_red_vs_blue_rule,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,331,red_win,3,0,1,2,0,2,0,red,red,5309.775846409125,5601.649123897934,179.9933456931868,339.55335276143717,253.38461610094285,352.7838781071438,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,oracle_launch_window_red_vs_blue_zero,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,921,red_win,3,0,1,2,0,2,0,red,red,5337.873124336687,3452.6607445350587,179.9933456931868,343.74062761698923,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,oracle_launch_window_red_vs_blue_zero,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,921,red_win,3,0,1,2,0,2,0,red,red,5337.873124336687,3452.6607445350587,179.9933456931868,343.74062761698923,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_rule,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2465.720751328558,5270.277246161977,202.67670562605514,345.942561380055,253.38461610094285,356.27738816315826,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_rule,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2478.262090772438,5267.535768545034,90.7978997216788,345.6342951203009,253.38461610094285,352.58202809270966,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_zero,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,747,red_win,3,0,1,2,0,2,0,red,red,4086.172573896343,3452.6607445350587,202.67670562605514,343.30798952289086,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_zero,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,747,red_win,3,0,1,2,0,2,0,red,red,4086.172573896343,3452.6607445350587,202.67670562605514,343.30798952289086,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_rule_with_mav_shared,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2478.262090772438,5267.535768545034,90.7978997216788,345.6342951203009,253.38461610094285,352.58202809270966,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,obs_limited_chase_red_vs_blue_rule_with_mav_shared,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2478.262090772438,5267.535768545034,90.7978997216788,345.6342951203009,253.38461610094285,352.58202809270966,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,red_rule_vs_blue_zero,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,842,red_win,3,0,1,2,0,2,0,red,red,4887.3536263762235,3452.6607445350587,202.67670562605514,350.63259599851,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,red_rule_vs_blue_zero,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,842,red_win,3,0,1,2,0,2,0,red,red,4887.3536263762235,3452.6607445350587,202.67670562605514,350.63259599851,204.155509348687,267.83880007934675,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,blue_rule_only_strength_probe,0,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,3,2,1,0,0,0,0,,,4178.892329030067,5121.057060927969,202.67670562605514,292.7963533321155,253.38461610094285,354.0480994182423,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,blue_rule_only_strength_probe,1,1,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_1.yaml,1000,draw_or_timeout,3,2,1,0,0,0,0,,,4178.892329030067,5121.057060927969,202.67670562605514,292.7963533321155,253.38461610094285,354.0480994182423,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,zero_action_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,2,2,1,0,1,0,1,blue,blue,2789.738915187389,4940.933068543509,194.2212097865926,264.8082573865135,234.5316067400741,354.5677382772138,red:missile_hit:1
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,zero_action_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,2,2,1,0,1,0,1,blue,blue,2789.738915187389,4940.933068543509,194.2212097865926,264.8082573865135,234.5316067400741,354.5677382772138,red:missile_hit:1
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,level_flight_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,3,2,1,0,1,0,0,blue,,4291.008961745087,4950.236123637835,184.53069326235595,294.20483068952234,234.5316067400741,352.8566804284854,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,level_flight_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,3,2,1,0,1,0,0,blue,,4291.008961745087,4950.236123637835,184.53069326235595,294.20483068952234,234.5316067400741,352.8566804284854,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,straight_chase_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,506,red_win,2,0,1,2,1,2,1,blue,blue,5857.42705116815,5732.7881536103105,184.53069326235595,349.35151431737216,234.5316067400741,348.0540754303937,red:missile_hit:1;blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,straight_chase_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,506,red_win,2,0,1,2,1,2,1,blue,blue,5857.42705116815,5732.7881536103105,184.53069326235595,349.35151431737216,234.5316067400741,348.0540754303937,red:missile_hit:1;blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_geometry_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,506,red_win,2,0,1,2,1,2,1,blue,blue,5857.42705116815,5732.7881536103105,184.53069326235595,349.35151431737216,234.5316067400741,348.0540754303937,red:missile_hit:1;blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_geometry_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,506,red_win,2,0,1,2,1,2,1,blue,blue,5857.42705116815,5732.7881536103105,184.53069326235595,349.35151431737216,234.5316067400741,348.0540754303937,red:missile_hit:1;blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,718,red_win,3,0,1,2,0,2,0,red,red,4550.712001717785,5732.7881536103105,163.12636737781062,342.36154028733915,234.5316067400741,351.94641645725204,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,718,red_win,3,0,1,2,0,2,0,red,red,4550.712001717785,5732.7881536103105,163.12636737781062,342.36154028733915,234.5316067400741,351.94641645725204,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,411,red_win,3,0,1,2,0,2,0,red,red,5433.256128890839,3391.534358749473,163.12636737781062,343.9306119210926,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,oracle_launch_window_red_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,411,red_win,3,0,1,2,0,2,0,red,red,5433.256128890839,3391.534358749473,163.12636737781062,343.9306119210926,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_rule,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2433.947990388948,5305.993258960775,184.53069326235595,344.9249215291674,234.5316067400741,354.64619981807925,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_rule,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2433.947990388948,5305.993258960775,184.53069326235595,344.9249215291674,234.5316067400741,354.64619981807925,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,348,red_win,3,0,1,2,0,2,0,red,red,4314.797716165057,3391.534358749473,184.53069326235595,341.8083728979683,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,348,red_win,3,0,1,2,0,2,0,red,red,4314.797716165057,3391.534358749473,184.53069326235595,341.8083728979683,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_rule_with_mav_shared,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2433.947990388948,5305.993258960775,184.53069326235595,344.9249215291674,234.5316067400741,354.64619981807925,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,obs_limited_chase_red_vs_blue_rule_with_mav_shared,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,1,2,1,0,0,0,0,,,2433.947990388948,5305.993258960775,184.53069326235595,344.9249215291674,234.5316067400741,354.64619981807925,red:Crash_LowAlt:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,red_rule_vs_blue_zero,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,370,red_win,3,0,1,2,0,2,0,red,red,5974.836515918863,3391.534358749473,184.53069326235595,349.9610945166974,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,red_rule_vs_blue_zero,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,370,red_win,3,0,1,2,0,2,0,red,red,5974.836515918863,3391.534358749473,184.53069326235595,349.9610945166974,234.55869533407392,305.10574089394385,blue:missile_hit:2
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,blue_rule_only_strength_probe,0,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,3,2,1,0,1,0,0,blue,,4291.008961745087,4950.236123637835,184.53069326235595,294.20483068952234,234.5316067400741,352.8566804284854,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,blue_rule_only_strength_probe,1,2,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_2.yaml,1000,draw_or_timeout,3,2,1,0,1,0,0,blue,,4291.008961745087,4950.236123637835,184.53069326235595,294.20483068952234,234.5316067400741,352.8566804284854,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,zero_action_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,1000,draw_or_timeout,3,2,1,0,0,0,0,,,2916.2348191460433,5449.731619605911,212.32649150196676,264.9645217170601,231.51883807628775,356.05380754913506,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,zero_action_red_vs_blue_rule,1,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,1000,draw_or_timeout,3,2,1,0,0,0,0,,,2916.2348191460433,5449.731619605911,212.32649150196676,264.9645217170601,231.51883807628775,356.05380754913506,
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,level_flight_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_brma_paper_homogeneous_v1_jitter_seed_0.yaml,1000,draw_or_timeout,2,2,1,0,1,0,1,blue,blue,4578.585703591508,5245.818640751463,212.59131123864773,291.80361962672475,231.51883807628775,355.49270244091144,red:missile_hit:1
