base_config,config,policy,episode_id,jitter_seed,jitter_applied,generated_config_path,agent_id,step,altitude_m,speed_mps,roll_rad,pitch_rad,yaw_rad,vertical_speed_mps,action_pitch,action_heading,action_speed,nearest_enemy_distance_m,missile_warning,death_reason
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,228,4431.560673459712,341.4368282695109,-2.535017148470406,-1.2014724057984236,5.981826697383577,-303.6323575398502,0.05000000074505806,-0.9374794363975525,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,229,4370.140050887463,341.11188696322847,-2.642280346576884,-1.2387142868538827,5.8953794915822675,-310.5226743471049,0.05000000074505806,-0.957541286945343,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,230,4307.401096132574,340.9368971041283,-2.659602203305747,-1.2803991078912764,5.812853331608473,-316.7847268649582,0.05000000074505806,0.9628114700317383,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,231,4243.45795995588,340.7982227551568,-2.847798238680543,-1.3273031390009045,5.744663499120729,-322.5683484213441,0.05000000074505806,0.9043461680412292,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,232,4178.413252804729,340.7209859962526,3.0736209524624756,-1.3814684042643588,5.739088402389051,-327.7314465749749,0.05000000074505806,0.777099609375,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,233,4112.443454331011,341.0267240580443,2.5668311083053896,-1.4281431700528522,5.876465660827449,-331.7643653550272,0.05000000074505806,0.6329543590545654,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,234,4045.8296979935203,342.26984276806,2.527187935542261,-1.3670237288931029,5.7070272047872965,-334.049431048443,0.05000000074505806,0.5904836058616638,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,235,3978.9154011389496,342.95632471507673,2.0206870155155303,-1.3914478683926572,5.954406690427536,-335.24860248540614,0.05000000074505806,0.5266353487968445,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,236,3911.7004470831516,343.44238104018984,1.0643076159763845,-1.3805761250816386,0.5351051168485828,-336.7031429324972,0.05000000074505806,0.5889808535575867,0.550000011920929,,0,Crash_LowAlt
uav_env/JSBSim/configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned.yaml,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,obs_limited_chase_red_vs_blue_rule,0,0,1,outputs/environment_audit_v2_auto/generated_configs/hetero_mav_shared_geo_3v2_f16_dynamics_f22_visual_mav_tam_paper_reward_v7_role_aligned_jitter_seed_0.yaml,red_1,237,3844.2524584903927,344.1659645849384,1.3533723816855772,-1.3907540799094917,0.3484136319849628,-337.7306241187699,0.05000000074505806,0.8528834581375122,0.550000011920929,,0,Crash_LowAlt
