team,shooter_id,target_id,missile_id,current_step,physics_frame,range_m,AO_rad,AO_deg,TA_rad,TA_deg,relative_distance_3d_m,horizontal_range_m,altitude_diff_m,shooter_speed_mps,target_speed_mps,closing_speed_mps,shooter_alt_m,target_alt_m,target_alive_at_launch,termination_reason,is_success,flight_time_sec,launch_step,termination_step,step_delta,target_alive_at_termination
blue,blue_0,red_0,m1,58,693,4300.917519994901,0.34449282954673505,19.73798520554758,1.7287951787883293,99.05266738713586,4365.067331170274,4300.917519994901,-745.601295499735,331.39486629572457,254.4186517298917,257.9654895760199,5845.761402303512,5100.160106803777,True,hit,True,7.566666666666645,58,96,38,False
blue,blue_0,red_1,m2,153,1828,4974.176441915733,0.7437605249420863,42.61433904761614,2.8033766452281794,160.62165015711818,5339.180618204228,4974.176441915733,-1940.2109159826477,293.262845882892,224.4383680667287,-65.55681046091587,6184.76053035947,4244.549614376822,True,hit,True,12.23333333333352,153,214,61,False
blue,blue_0,red_0,m0,71,849,3019.907714553203,0.5044785451935508,28.904491494490227,1.5981651616087986,91.5681187250273,3241.6181683398368,3019.907714553203,-1178.2384074935635,338.52948260411756,260.738082822853,227.803788222525,5658.074736041161,4479.836328547597,True,hit,True,5.716666666666652,71,100,29,False
blue,blue_1,red_1,m1,72,862,2862.457324524409,0.5759028722488713,32.996803989322146,1.6238379494203152,93.03906111496211,3155.9684590006377,2862.457324524409,-1329.0880254834228,338.95601930350483,264.3813106484327,208.38807728871214,5691.744248976964,4362.656223493541,True,hit,True,5.649999999999985,72,100,28,False
blue,blue_0,red_1,m2,136,1627,5198.03703988104,0.7471651615334308,42.80941035507599,3.053110043949292,174.9303199072957,5517.421509035464,5198.03703988104,-1849.9597402084,298.7541172130211,263.95732843299476,-114.6179150677249,6081.733996213059,4231.774256004659,True,hit,True,12.750000000000213,136,200,64,False
blue,blue_0,red_1,m0,59,701,4388.439713103335,0.48016316574689843,27.511322874937896,1.5816119035301004,90.61968689992706,4403.358503410691,4388.439713103335,-362.16431908286813,332.25234646234105,250.88676655494993,282.54388001819575,5798.773673847231,5436.609354764363,True,hit,True,6.799999999999981,59,93,34,False
blue,blue_0,red_1,m0,53,631,5042.455935649564,0.5090258162962608,29.165030936977303,1.5914383896075892,91.18270307961123,5064.033508508403,5042.455935649564,-466.9834176160921,326.67368143542257,255.51135350622388,271.9104773721034,5922.101785052977,5455.118367436885,True,hit,True,7.383333333333312,53,90,37,False
blue,blue_0,red_0,m1,65,769,3580.587857027905,0.5183788062643698,29.700917787978153,1.6124446953780591,92.38627574342047,3584.6469368282246,3580.587857027905,-170.54107955647123,334.0643201309173,250.17853579812927,270.6216610773598,5754.358767901673,5583.8176883452015,True,kill_cooldown_blocked,False,5.316666666666653,65,91,26,True
blue,blue_0,red_1,m0,49,583,5097.889725744255,0.3890431881017438,22.290532726544125,1.609126268033956,92.19614386198255,5111.818504109296,5097.889725744255,-377.10577177412415,325.75803405557014,252.51712660944898,283.2483836251634,5921.427059816145,5544.321288042021,True,hit,True,7.14999999999998,49,85,36,False
blue,blue_0,red_1,m0,71,851,3070.168232935056,0.6732535651876564,38.57458782738856,1.6328519856040047,93.55552734466572,3187.4909589571375,3070.168232935056,-856.8346601940939,338.8983645830519,254.9309273337919,213.23966495239705,5570.5531364788385,4713.718476284745,True,hit,True,5.6833333333333185,71,100,29,False
blue,blue_0,red_0,m1,75,900,2903.308152983462,0.7422563877648195,42.52815833555003,1.6088991092642653,92.18312862319989,2931.178748974705,2903.308152983462,-403.25008029840956,341.18484719730617,246.7742556700843,223.7539350074694,5476.861994309238,5073.6119140108285,True,hit,True,5.999999999999984,75,105,30,False
blue,blue_0,red_0,m1,69,822,3608.787905038277,0.6205137431492336,35.55281861231588,1.6098079777049559,92.2352029489841,3728.4165604516393,3608.787905038277,-936.87774266415,340.07390609302814,262.6958534861634,242.96956845983843,5589.4240026162115,4652.5462599520615,True,hit,True,7.016666666666647,69,104,35,False
blue,blue_0,red_0,m1,156,1861,3749.0540774635306,0.7414075422293785,42.479523068910744,2.249485083604658,128.88600136818002,5295.902959266969,3749.0540774635306,-3740.4788033387813,297.6701640795818,244.8535678332054,-96.02943178756406,6438.023368896232,2697.5445655574504,True,hit,True,10.900000000000121,156,210,54,False
blue,blue_0,red_0,m2,153,1827,4463.286262042936,0.744088695725737,42.63314184847883,2.5420088954163016,145.64638119206637,4840.279093640742,4463.286262042936,-1872.7993612222426,281.1292234107044,250.76526162223055,-82.668303901801,6576.171638694187,4703.3722774719445,True,hit,True,11.233333333333471,153,209,56,False
blue,blue_0,red_1,m0,64,762,3885.566446609286,0.4503797490212016,25.804858797076122,1.6431882510118916,94.14775172846471,3890.167729833144,3885.566446609286,-189.15167252563788,329.8739662000513,254.7249066929882,273.2643597477737,5885.508073020806,5696.356400495168,True,hit,True,6.099999999999984,64,94,30,False
blue,blue_0,red_0,m0,75,899,2876.193103914385,0.7794784040811769,44.660822775444394,1.6107707129342623,92.29036361441192,2884.7906500461913,2876.193103914385,-222.5540913783925,342.28438665002835,243.42918326771854,228.90079984517388,5525.900906361322,5303.34681498293,True,hit,True,4.599999999999989,75,98,23,False
blue,blue_0,red_0,m1,73,869,2749.638134311673,0.38591219962601736,22.1111403011809,1.661967013864431,95.22369558439226,3031.9999025636776,2749.638134311673,-1277.698532317061,335.55986269807187,274.1223449599806,220.73510613322284,5759.944051802245,4482.245519485184,True,hit,True,5.6833333333333185,73,101,28,False
blue,blue_0,red_0,m0,54,640,4732.116464916051,0.32545067411296413,18.6469500663604,1.6114550474118965,92.32957309175565,4747.624891812781,4732.116464916051,-383.4264933866052,328.28710553398804,247.2242280736315,294.9544637716773,5916.859994894245,5533.433501507639,True,hit,True,7.24999999999998,54,90,36,False
blue,blue_0,red_1,m0,68,807,3553.564271877754,0.6365554395798864,36.47194011402237,1.6580537475054367,94.99948193791137,3628.397019018892,3553.564271877754,-733.1070135110631,337.1751199998566,268.4721509096404,223.58121199618017,5701.650213869387,4968.543200358324,True,hit,True,7.216666666666646,68,104,36,False
blue,blue_0,red_0,m1,76,906,2976.754172500455,0.7489603652633391,42.91226795216588,1.6477283169610353,94.40787834606171,2999.99990661372,2976.754172500455,-372.73856278021776,342.0434556982806,264.5303904093185,217.5152593226691,5543.626337006135,5170.887774225917,True,kill_cooldown_blocked,False,5.8499999999999845,76,105,29,True
blue,blue_0,red_1,m1,61,725,3996.6507228441474,0.4274622921457448,24.49178524093938,1.6631162461451714,95.28954174375889,4102.521966637841,3996.6507228441474,-925.9964828957864,332.4312291628249,256.03834600485203,250.9316150435018,5833.2081142096895,4907.211631313903,True,hit,True,7.24999999999998,61,97,36,False
blue,blue_0,red_1,m0,54,644,4593.844373615191,0.40642940173497927,23.28668938944133,1.6389505956888095,93.90495196342096,4658.209595094,4593.844373615191,-771.6932699135477,328.6377121959107,261.2759656533733,267.8204119198233,5895.277860200937,5123.584590287389,True,hit,True,7.899999999999977,54,94,40,False
blue,blue_0,red_0,m1,71,845,3154.4990480222486,0.6466147594915271,37.048296689731295,1.6014099659661158,91.75403232004724,3194.1078678759764,3154.4990480222486,-501.45869984869296,340.1190294234501,249.09533149794174,255.0970050803818,5621.973853117335,5120.515153268642,True,kill_cooldown_blocked,False,5.116666666666654,71,96,25,True
blue,blue_0,red_1,m1,139,1658,4193.03128525905,0.7436325683393105,42.60700767431626,2.9589515736122873,169.5354369515776,4900.651124597331,4193.03128525905,-2536.704572049319,292.17910455394247,252.90241350129398,-143.57178651028102,6249.349031118187,3712.644459068868,True,hit,True,12.916666666666888,139,203,64,False
blue,blue_0,red_0,m0,56,672,4464.302591326151,0.4381892034150923,25.106391983884308,1.6142508612988486,92.48976142778207,4481.51921893091,4464.302591326151,-392.44984740183554,331.02869464617197,256.1178192221338,278.2807648433767,5789.580095287498,5397.130247885662,True,hit,True,6.199999999999983,56,87,31,False
blue,blue_0,red_0,m2,146,1741,4522.344094258656,0.7396872250379695,42.3809561544192,2.792558781186916,160.00183220420746,4744.191147864949,4522.344094258656,-1433.7899220611089,291.23710114643956,250.48699739534715,-82.91444135238436,6259.592222369679,4825.80230030857,True,hit,True,10.633333333333441,146,199,53,False
blue,blue_0,red_1,m1,66,782,3399.841431757955,0.6152006275985483,35.24839951519629,1.6443783763722877,94.2159408887069,3433.672211052656,3399.841431757955,-480.81502873480895,338.29869631533603,250.68972738006735,241.96698623217713,5648.993177844748,5168.178149109939,True,hit,True,5.499999999999986,66,93,27,False
blue,blue_0,red_1,m0,63,750,3663.4961825862624,0.4533679090079175,25.97606775282481,1.6347775395777386,93.66585346058532,3710.9141173058456,3663.4961825862624,-591.3368804629908,333.66212473416107,251.48631178222163,269.31071310233267,5800.830070968197,5209.493190505206,True,hit,True,6.2333333333333165,63,94,31,False
blue,blue_1,red_0,m1,84,1007,1808.644242165357,0.7693532123523947,44.08069202262441,1.6859926506739618,96.60026317369254,1865.5927485359446,1808.644242165357,-457.4301134293655,339.09959671824413,248.47346411656727,196.55800767670954,5653.338255287017,5195.908141857652,True,hit,True,3.683333333333325,84,103,19,False
blue,blue_0,red_0,m2,149,1788,4492.369497279631,0.7466219347599495,42.778285753637,2.9830365226005315,170.91540287839186,4816.757932813722,4492.369497279631,-1737.7494880550166,283.3995359511216,235.24689677237092,-95.7224370538616,6504.462643928426,4766.713155873409,True,miss,False,11.650000000000158,149,208,59,True
blue,blue_0,red_0,m0,66,786,3666.2281713637058,0.4881564781389026,27.969305939329356,1.6358257115266353,93.7259092894611,3784.409109204677,3666.2281713637058,-938.3620310575625,338.91641835131514,267.6390888727733,262.29308980581817,5607.225685459818,4668.863654402256,True,hit,True,6.849999999999981,66,100,34,False
blue,blue_0,red_0,m0,73,867,3145.9744427664436,0.6888380515215919,39.467513120202376,1.623357605240348,93.01153942073631,3147.794179080117,3145.9744427664436,-107.01868673756053,341.0583525748945,244.32170876198148,237.88563972981476,5533.411977615564,5426.393290878003,True,hit,True,5.049999999999987,73,98,25,False
blue,blue_1,red_1,m1,76,905,3126.276219460292,0.7654741413467897,43.858437625571675,1.6215895903920818,92.91023963181419,3239.2852419399724,3126.276219460292,-848.1543953120618,340.1638722932267,249.13487990016395,212.21041625488982,5630.251549183694,4782.097153871632,True,miss,False,5.483333333333319,76,103,27,True
blue,blue_1,red_0,m3,210,2511,5091.438213548682,0.7739062697795479,44.341562997080985,2.753668608839638,157.77358946417203,5552.982471805097,5091.438213548682,-2216.499774371937,277.94488553416386,282.66998568029555,-34.383375541039015,7153.760362214023,4937.260587842086,True,hit,True,11.366666666666811,210,266,56,False
blue,blue_0,red_1,m0,52,624,4770.801887032345,0.3571625797108017,20.46390841743378,1.638159542774648,93.85962797006799,4778.929323782736,4770.801887032345,-278.5943940554698,328.0911221114915,245.9078624593688,283.3152960251547,5888.9597556404315,5610.365361584962,True,hit,True,6.716666666666648,52,86,34,False
blue,blue_0,red_0,m1,63,749,3805.548326017464,0.424296308180472,24.31038772172315,1.6270652996344344,93.22397466124177,3834.3987017213485,3805.548326017464,-469.4841233822899,335.5455040232884,257.89213857279145,274.35119951072716,5727.4201413464825,5257.936017964193,True,hit,True,6.566666666666649,63,96,33,False
blue,blue_0,red_1,m2,155,1857,4949.326855447064,0.7442473863780489,42.642234153104475,2.827108668697279,161.98139494120298,5838.4425699412795,4949.326855447064,-3097.0268517487875,281.82195863325114,231.57777265973905,-104.3045594851055,6515.134983632084,3418.1081318832967,True,hit,True,13.983333333333608,155,225,70,False
blue,blue_0,red_0,m0,57,677,4540.375643934951,0.3129962950873979,17.9333667117392,1.6476286764468793,94.40216936513205,4624.820449308035,4540.375643934951,-879.7460999061313,331.6624656086705,263.9254962357231,269.2689808393026,5815.929771788023,4936.183671881891,True,hit,True,8.18333333333332,57,98,41,False
blue,blue_0,red_1,m1,59,707,4497.1093924919005,0.5444914322304059,31.19706104783574,1.606493554889703,92.04530051014824,4512.716600671933,4497.1093924919005,-374.9909731462467,332.52667739743595,254.37663462507103,264.54066451479935,5778.015343219791,5403.024370073545,True,multi_kill_blocked,False,7.699999999999978,59,98,39,True
blue,blue_0,red_0,m0,68,807,3188.8822333104185,0.4587187696302607,26.28264948324782,1.668632075858526,95.60557550684696,3411.491712036017,3188.8822333104185,-1212.1492496254705,331.86067194254696,272.1261460486131,220.91937244693383,5763.608888573519,4551.459638948048,True,hit,True,6.416666666666649,68,100,32,False
blue,blue_0,red_1,m1,71,846,2985.3614325056233,0.622460063116189,35.66433453200447,1.6383631190463164,93.87129203124358,3118.1100902306443,2985.3614325056233,-900.1264645071442,334.7351708381378,258.6022412616362,213.89194915772887,5710.419025133378,4810.292560626234,True,kill_cooldown_blocked,False,6.016666666666651,71,101,30,True
blue,blue_0,red_0,m1,72,854,2609.50732043137,0.5769951980721243,33.0593896488477,1.6074942174210172,92.10263424990941,2665.6950345827313,2609.50732043137,-544.4277381013198,339.55425888880364,264.6580397094982,254.7283723413415,5586.692081693557,5042.264343592237,True,hit,True,4.783333333333322,72,95,23,False
blue,blue_0,red_1,m0,69,822,3272.992154144837,0.5841651089790504,33.470195283299375,1.6425772700479553,94.11274509786833,3434.4452922377245,3272.992154144837,-1040.6425055129193,336.63643865032475,264.27973121089934,218.5700928188494,5648.181958384796,4607.539452871877,True,miss,False,6.833333333333314,69,103,34,True
blue,blue_0,red_1,m0,59,702,4325.484051863418,0.44279329030461073,25.37018673116523,1.6043103249752397,91.92021065034278,4351.787375811135,4325.484051863418,-477.74583341394737,332.3251246348915,254.16809647057315,278.5805470008007,5845.388294837075,5367.642461423127,True,hit,True,6.249999999999983,59,90,31,False
blue,blue_0,red_1,m2,146,1747,5085.950432200016,0.743739633876251,42.61314207771425,3.053753331400566,174.96717756326746,5307.276916482978,5085.950432200016,-1516.6728287397864,289.9820455897333,247.26549994033783,-93.86667845060924,6352.426871053763,4835.754042313976,True,hit,True,11.350000000000144,146,203,57,False
blue,blue_1,red_1,m2,161,1922,4669.686563823721,0.7450675637647524,42.68922685581465,2.560386245691981,146.69932580149634,5690.2937872148395,4669.686563823721,-3251.687374342744,291.9959345213019,243.75282738458833,-107.17199278579119,6464.078076118887,3212.390701776143,True,hit,True,13.000000000000226,161,226,65,False
blue,blue_1,red_1,m2,165,1969,5755.188930163655,0.7365315242070992,42.200147815404414,2.4324418954060762,139.3686545175706,6457.261558881755,5755.188930163655,-2928.143988593074,290.6534762546406,228.3068103377485,-43.884516434813044,6209.619701077082,3281.475712484008,True,hit,True,13.90000000000027,165,234,69,False
blue,blue_0,red_1,m1,69,828,3060.487421459075,0.5439196718687688,31.16430159222106,1.6142712364776113,92.49092883953199,3158.5000241926114,3060.487421459075,-780.729880250211,338.4159847463989,257.3684888969212,243.7081190162471,5682.8067885139235,4902.0769082637125,True,hit,True,5.499999999999986,69,97,28,False
blue,blue_0,red_0,m0,63,754,3892.07521010883,0.3669179560993722,21.02285031206045,1.6468748281634065,94.35897704009588,4017.959318051853,3892.07521010883,-997.8715550490542,333.78854981217626,259.9365470706137,258.4260197392856,5791.937399464292,4794.065844415238,True,multi_kill_blocked,False,6.749999999999981,63,97,34,True
blue,blue_0,red_0,m1,64,766,3761.326075396449,0.5516111203285383,31.604989127308254,1.6084454674312436,92.15713686075716,3764.3009486495152,3761.326075396449,-149.62548762287588,335.5945654445443,249.7578240447143,269.6810224433059,5746.2031412497545,5596.577653626879,True,hit,True,6.06666666666665,64,95,31,False
blue,blue_0,red_1,m0,62,736,3762.8067430671895,0.5315430896541599,30.455175666527293,1.6450822866402255,94.25627197621566,3835.859900497391,3762.8067430671895,-745.0547567608337,333.7449112711721,265.4541041777006,251.01300454395158,5785.015248376391,5039.960491615558,True,multi_kill_blocked,False,6.599999999999982,62,95,33,True
blue,blue_0,red_1,m0,65,780,3889.1118588440613,0.5920353371808323,33.92112614306632,1.6171594179169397,92.65640944647353,3903.4512847928845,3889.1118588440613,-334.27665510728,332.81527455495814,246.7524910734456,253.7989359918425,5749.9825681535385,5415.7059130462585,True,hit,True,6.383333333333316,65,97,32,False
blue,blue_0,red_0,m0,62,743,3916.2197783110937,0.28921692465291876,16.570909146365377,1.596916814920088,91.49659372839506,3929.883280826376,3916.2197783110937,-327.4221264418293,324.8319568558911,260.5155555694178,296.2307462147571,6013.791817894617,5686.369691452788,True,hit,True,5.533333333333319,62,90,28,False
blue,blue_0,red_1,m1,65,779,3562.1987401219258,0.3975128004325212,22.77580576720963,1.604952971976649,91.95703161124028,3714.893087410853,3562.1987401219258,-1054.1208596582765,326.06326077230585,260.12351222503014,255.81189956634728,5986.955907199294,4932.835047541018,True,hit,True,6.516666666666649,65,98,33,False
blue,blue_0,red_1,m2,140,1670,4385.876922757604,0.7445793427138947,42.66125385013107,3.0191028838053384,172.98185315782166,4520.714440092468,4385.876922757604,-1095.875297323032,288.2369821899078,229.97876247258503,-67.35144184585437,6404.14661441165,5308.271317088618,True,hit,True,8.71666666666668,140,183,43,False
blue,blue_0,red_0,m2,142,1698,4489.075782597004,0.755290828909615,43.274976801458486,3.1338950515382558,179.55895989007567,4719.024363553959,4489.075782597004,-1455.1252736163115,295.69972558254665,245.37574190693073,-95.2891782558419,6068.243732623435,4613.118459007123,True,hit,True,11.666666666666826,142,200,58,False
blue,blue_0,red_0,m0,71,847,2942.354694237286,0.5734040905185651,32.853634342251205,1.609391825918457,92.21135920798088,3003.639916584382,2942.354694237286,-603.6568576590835,337.47049320874044,261.80279722648123,245.34567440195195,5666.212303666945,5062.555446007862,True,hit,True,5.433333333333319,71,98,27,False
blue,blue_0,red_1,m0,58,693,4150.023223388061,0.4365690053908677,25.013561475120802,1.6092826567797271,92.20510427707858,4192.897815323742,4150.023223388061,-598.0797062987358,327.72448411580143,252.86684080977284,277.85297900056787,5946.899157003256,5348.81945070452,True,hit,True,6.433333333333316,58,90,32,False
blue,blue_0,red_1,m0,66,791,3343.165780436232,0.4028170355557735,23.07971605331704,1.647212180808608,94.3783059228735,3498.2600348554524,3343.165780436232,-1030.080499760611,331.42243536037347,259.6804243499322,252.0518514970605,5874.7099676858015,4844.6294679251905,True,hit,True,5.649999999999985,66,95,29,False
blue,blue_1,red_0,m1,68,805,3323.460700363548,0.4112705937425826,23.564069259289468,1.6654128593844955,95.42112798954602,3381.4525941377324,3323.460700363548,-623.5628432963558,336.23747140995107,260.9445145756108,264.8884705734242,5751.295867046026,5127.73302374967,True,hit,True,6.11666666666665,68,98,30,False
blue,blue_0,red_1,m0,64,757,3608.737255917581,0.4351544191489638,24.932511653702438,1.5922545402990291,91.22946506967743,3676.0347929108552,3608.737255917581,-700.1765609070344,334.527010197129,250.65734183469596,286.09780923364553,5756.914948081445,5056.7383871744105,True,hit,True,5.7666666666666515,64,92,28,False
blue,blue_0,red_0,m1,71,844,3241.3704706069634,0.5337501514854451,30.581630994584355,1.5827874226085261,90.68703918185797,3275.9211743797305,3241.3704706069634,-474.5282004545825,338.9551668681278,255.6861843713712,275.631140721621,5619.901607342493,5145.37340688791,True,hit,True,5.266666666666653,71,97,26,False
blue,blue_0,red_1,m1,149,1787,4471.29869150422,0.7427006241939534,42.55361120804537,2.4868795949767115,142.48770494936915,4821.455932681822,4471.29869150422,-1803.8639976853547,288.181510478673,233.86518558774625,-57.86245059570838,6232.033164479805,4428.169166794451,True,hit,True,10.200000000000086,149,200,51,False
blue,blue_0,red_0,m0,57,674,4250.708785699993,0.2921062079020623,16.73645288235915,1.634009367893573,93.62184046514118,4318.775036066455,4250.708785699993,-763.735969641145,329.0991445554307,258.2292970826626,283.0133267695185,5864.834724452332,5101.098754811187,True,hit,True,7.1666666666666465,57,92,35,False
blue,blue_0,red_1,m1,75,893,2295.6881019132925,0.7592622849213256,43.502524469451366,1.6877352385947484,96.7001061069841,2392.123615838077,2295.6881019132925,-672.3626493076335,341.5795921889491,263.56484052990237,193.53983567403708,5555.08662563872,4882.723976331086,True,hit,True,4.9166666666666545,75,99,24,False
blue,blue_0,red_1,m0,65,777,3858.1197177565105,0.4883649570702264,27.981250902211606,1.5978964131387794,91.5527205719446,3936.8643124723867,3858.1197177565105,-783.4620975370162,334.3176157767734,262.5117106668703,268.4155111382771,5728.492093583501,4945.0299960464845,True,hit,True,6.816666666666648,65,99,34,False
blue,blue_0,red_0,m1,73,865,2979.3478923061803,0.5493228424925874,31.473880464954938,1.6425316828749823,94.11013314525704,3071.1926520591824,2979.3478923061803,-745.4598866961505,339.8024071190868,258.5866516387178,253.9730290701065,5579.943284139219,4834.4833974430685,True,kill_cooldown_blocked,False,5.749999999999985,73,101,28,True
blue,blue_0,red_0,m0,65,777,3373.390811593125,0.41479035647599705,23.765736808801545,1.597494113283439,91.52967048813488,3442.7227297000572,3373.390811593125,-687.4403434862497,333.5309178395499,258.8189878326704,275.8486962465959,5797.261217115233,5109.8208736289835,True,hit,True,5.416666666666653,65,92,27,False
blue,blue_0,red_0,m0,67,797,3372.8120266151477,0.45315499719773134,25.963868804692652,1.628823166324803,93.32469300354653,3425.5164256260077,3372.8120266151477,-598.5831732965789,337.4034206128125,251.21564862657803,274.66091748790654,5708.8054619902905,5110.222288693712,True,hit,True,5.549999999999986,67,95,28,False
blue,blue_0,red_1,m1,71,847,2922.4348998816986,0.6238265322768558,35.74262744774546,1.6460159354449206,94.30976611227211,3077.6976856915694,2922.4348998816986,-965.1928825186651,336.8844888081864,264.49173835193096,221.62393915578573,5705.83186950572,4740.6389869870545,True,hit,True,5.933333333333318,71,101,30,False
blue,blue_0,red_1,m1,73,867,3311.9828230660232,0.7525121489530074,43.11577016732728,1.6035435303347767,91.876276553691,3343.5561457429,3311.9828230660232,-458.40754733177255,340.57739307202627,261.55910059936167,226.4131469561094,5595.485518331626,5137.077970999853,True,hit,True,6.083333333333317,73,103,30,False
blue,blue_0,red_0,m0,72,854,2431.245295626276,0.4034007514912012,23.11316051285158,1.6252430222335936,93.11956585707154,2537.575343701791,2431.245295626276,-726.8665196983329,336.2206214387813,258.59338930740387,250.4476553015277,5708.056300835246,4981.189781136913,True,hit,True,4.516666666666656,72,94,22,False
blue,blue_0,red_1,m1,74,884,3138.487762929826,0.6660085478954131,38.15947891404372,1.6728161561627295,95.84530564942163,3280.879522523112,3138.487762929826,-956.0674679389613,338.8880658248166,258.12666860871167,205.686961372655,5663.460740945391,4707.39327300643,True,hit,True,6.333333333333316,74,106,32,False
blue,blue_0,red_0,m2,147,1763,4190.580478653399,0.7459118034104372,42.737598224410014,2.830133157369467,162.15468537730447,4721.680246676641,4190.580478653399,-2175.614764563211,294.80874489872,248.19062057281926,-118.13499289814665,6309.5010505552855,4133.886285992075,True,hit,True,11.616666666666823,147,205,58,False
blue,blue_0,red_1,m0,53,626,4873.611495152967,0.46057309836771887,26.388894693733995,1.6259550677192005,93.16036305821815,4880.916746818366,4873.611495152967,-266.9443456693534,328.9994124515336,256.9251336998156,275.4471595789321,5894.902769998388,5627.958424329035,True,hit,True,7.483333333333312,53,90,37,False
blue,blue_1,red_0,m1,79,938,2029.6908645982287,0.7229377050662626,41.42127935117032,1.6708610704177733,95.73328748764946,2090.4864666425774,2029.6908645982287,-500.4884228254059,338.7093012605825,248.61797205907686,209.37374151670292,5617.5634308669505,5117.075008041545,True,hit,True,3.9166666666666576,79,98,19,False
blue,blue_0,red_1,m0,62,737,4027.3590823880863,0.5602972854138725,32.10266972685179,1.600647934781249,91.71037114929702,4164.147663866489,4027.3590823880863,-1058.5388929987084,334.00888302694244,269.2548315019513,234.77286320816899,5770.201637194491,4711.662744195783,True,hit,True,7.516666666666645,62,99,37,False
blue,blue_0,red_0,m1,66,787,3490.929750305399,0.4480483402119312,25.671278911985304,1.6470309413710642,94.36792166802091,3580.0607010364074,3490.929750305399,-793.8791479425436,336.953075363757,267.0904754577663,258.1392622280145,5721.751858708202,4927.872710765659,True,hit,True,6.599999999999982,66,99,33,False
blue,blue_0,red_0,m0,59,707,4385.005772919628,0.3087087849891808,17.687710478491642,1.60926872217928,92.20430588328377,4456.352588143088,4385.005772919628,-794.2309244238359,331.42270761083034,253.97526179132643,295.63988587949757,5827.523426845966,5033.29250242213,True,miss,False,6.849999999999981,59,94,35,True
blue,blue_0,red_1,m1,68,815,3477.020452149928,0.5213118464438382,29.868968611403982,1.6320496045052864,93.50955429414809,3569.9623941855625,3477.020452149928,-809.296157923799,337.91108222008984,261.6920447291207,252.46653057580096,5670.437522644377,4861.141364720578,True,miss,False,6.483333333333316,68,101,33,True
blue,blue_0,red_0,m1,67,798,3333.0570151852494,0.5367913826792224,30.755880706511327,1.5765372489266636,90.3289306086635,3418.1671619139215,3333.0570151852494,-758.0222162384625,338.59906102389067,265.1575006050691,260.7320683408053,5708.861256139486,4950.839039901023,True,hit,True,5.866666666666651,67,96,29,False
blue,blue_0,red_1,m0,64,768,3638.062086835549,0.5055316416060688,28.96482947434787,1.608629449014379,92.16767822897897,3867.4278735411112,3638.062086835549,-1312.060444252662,337.0172223506081,276.19535788974383,221.35823442412612,5753.380792974656,4441.320348721994,True,hit,True,7.183333333333313,64,100,36,False
blue,blue_0,red_1,m0,66,792,3724.119750943527,0.5973177962706193,34.22378875436163,1.5790795605364651,90.47459433411224,3764.6326940215945,3724.119750943527,-550.8097689117458,335.9007871524102,258.519682365201,262.3119938711051,5779.799038408685,5228.989269496939,True,miss,False,6.11666666666665,66,97,31,True
blue,blue_0,red_0,m1,71,850,2624.740401293377,0.3833276352826903,21.96305567242826,1.6912899699982444,96.90377721370703,2811.5337110591804,2624.740401293377,-1007.700170805032,339.09974663626326,261.25562726928155,232.5574476788688,5687.250907940897,4679.550737135865,True,hit,True,5.349999999999986,71,98,27,False
blue,blue_0,red_1,m0,62,744,3532.6089853650087,0.42540301759498866,24.37379750032235,1.6581602390617813,95.0055834546437,3572.205940651529,3532.6089853650087,-530.404599286695,334.8593593877983,245.36580888428458,266.7469966035565,5748.53962217857,5218.135022891875,True,hit,True,5.866666666666651,62,92,30,False
blue,blue_1,red_0,m2,148,1765,4243.060464856826,0.7508270655013531,43.019221997420146,2.942398947888024,168.58704135771762,4360.002338736329,4243.060464856826,-1003.0245686697981,291.1760441669813,238.67680751877649,-72.12386219560611,6382.286703228121,5379.262134558323,True,hit,True,10.516666666666769,148,200,52,False
