iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
351,44928,-18.3230,679.2,0.20,2.00,0.001012,0.478053,0.296670,0.831872,0.224710,-1.000000,1.000000,-1.157360,0.374982,0,greedy_fsm,60
352,45056,-18.1527,673.8,0.20,2.00,-0.002326,2.132260,0.296896,0.841961,0.399468,-1.000000,1.000000,0.610007,1.107279,0,greedy_fsm,61
353,45184,-18.1527,673.8,0.20,2.00,-0.000865,0.023906,0.296982,0.849563,0.210916,-1.000000,1.000000,2.159757,0.231656,0,greedy_fsm,61
354,45312,-18.1527,673.8,0.20,2.00,-0.000700,0.015527,0.296891,0.857741,0.203263,-1.000000,1.000000,1.104430,0.369641,0,greedy_fsm,61
355,45440,-18.1527,673.8,0.20,2.00,0.000055,0.404204,0.296959,0.793589,0.399167,-1.000000,1.000000,0.557134,0.532834,0,greedy_fsm,61
356,45568,-18.1527,673.8,0.20,2.00,-0.002489,0.036385,0.297223,0.768019,0.265136,-1.000000,1.000000,0.446853,0.033666,0,greedy_fsm,61
357,45696,-18.1908,676.7,0.20,2.00,-0.003120,2.192166,0.297855,0.838808,0.397569,-1.000000,1.000000,-0.144768,0.392112,0,greedy_fsm,62
358,45824,-18.1908,676.7,0.20,2.00,-0.001123,0.048258,0.298501,0.853735,0.203573,-1.000000,1.000000,-0.185980,0.078127,0,greedy_fsm,62
359,45952,-18.1908,676.7,0.20,2.00,0.000082,0.031030,0.298904,0.867113,0.194863,-1.000000,1.000000,-0.630474,0.460261,0,greedy_fsm,62
360,46080,-18.1908,676.7,0.20,2.00,-0.000396,0.111965,0.299153,0.851820,0.416693,-1.000000,1.000000,-0.569082,0.528102,0,greedy_fsm,62
361,46208,-17.5751,659.7,0.20,2.00,-0.006367,1.515966,0.299334,0.856199,0.363342,-1.000000,1.000000,0.430748,0.543200,0,greedy_fsm,63
362,46336,-17.5751,659.7,0.20,2.00,-0.002598,0.013686,0.299270,0.860195,0.193245,-1.000000,1.000000,0.713625,0.233098,0,greedy_fsm,63
363,46464,-17.5751,659.7,0.20,2.00,-0.000013,0.022115,0.299015,0.873957,0.189814,-1.000000,1.000000,-0.165486,0.332506,0,greedy_fsm,63
364,46592,-17.5751,659.7,0.20,2.00,0.000070,0.230362,0.298777,0.764157,0.355210,-1.000000,1.000000,-0.416193,0.133980,0,greedy_fsm,63
365,46720,-17.5751,659.7,0.20,2.00,-0.002171,0.028604,0.298868,0.755237,0.294674,-1.000000,1.000000,-0.275687,0.019865,0,greedy_fsm,63
366,46848,-17.5751,659.7,0.20,2.00,-0.002577,0.002055,0.298700,0.751840,0.289817,-1.000000,1.000000,-0.053445,0.011435,0,greedy_fsm,63
367,46976,-17.0191,683.3,0.20,2.00,0.000654,2.202536,0.298610,0.800194,0.386813,-1.000000,1.000000,0.145960,0.285254,0,greedy_fsm,64
368,47104,-17.0191,683.3,0.20,2.00,-0.000345,0.017826,0.298858,0.865580,0.187737,-1.000000,1.000000,1.083323,0.177271,0,greedy_fsm,64
369,47232,-17.0191,683.3,0.20,2.00,-0.000010,0.007868,0.299019,0.874095,0.184490,-1.000000,1.000000,0.534199,0.343580,0,greedy_fsm,64
370,47360,-17.0191,683.3,0.20,2.00,-0.000038,0.105310,0.299076,0.852088,0.342107,-1.000000,1.000000,-0.709542,0.568126,0,greedy_fsm,64
371,47488,-17.0191,683.3,0.20,2.00,-0.000504,0.001432,0.299585,0.765446,0.255363,-1.000000,1.000000,0.040094,0.048990,0,greedy_fsm,64
372,47616,-17.0191,683.3,0.20,2.00,0.000612,0.000961,0.300411,0.760466,0.283718,-1.000000,1.000000,0.025796,0.031837,0,greedy_fsm,64
373,47744,-18.2037,696.5,0.20,2.00,-0.003961,2.152231,0.301119,0.853617,0.387084,-1.000000,1.000000,0.566911,0.778777,0,greedy_fsm,65
374,47872,-18.2037,696.5,0.20,2.00,0.000002,0.013873,0.301390,0.871361,0.186302,-1.000000,1.000000,1.311190,0.166463,0,greedy_fsm,65
375,48000,-18.2037,696.5,0.20,2.00,-0.000029,0.019267,0.301509,0.865719,0.194506,-1.000000,1.000000,-0.113617,0.858126,0,greedy_fsm,65
376,48128,-18.2037,696.5,0.20,2.00,0.000041,0.081043,0.301604,0.814124,0.389884,-1.000000,1.000000,-0.526440,0.635783,0,greedy_fsm,65
377,48256,-18.2037,696.5,0.20,2.00,-0.001546,0.028390,0.301348,0.805088,0.249624,-1.000000,1.000000,-0.279986,0.047440,0,greedy_fsm,65
378,48384,-18.2009,689.8,0.20,2.00,-0.001643,2.085140,0.300817,0.861334,0.305401,-1.000000,1.000000,0.918244,0.914470,0,greedy_fsm,66
379,48512,-18.2009,689.8,0.20,2.00,0.000034,0.007638,0.300437,0.868399,0.190109,-1.000000,1.000000,1.446336,0.116309,0,greedy_fsm,66
380,48640,-18.2009,689.8,0.20,2.00,-0.000036,0.020581,0.300204,0.877416,0.180886,-1.000000,1.000000,-0.366607,0.925229,0,greedy_fsm,66
381,48768,-18.2009,689.8,0.20,2.00,-0.001511,0.111790,0.300053,0.848249,0.338101,-1.000000,1.000000,0.138876,1.011767,0,greedy_fsm,66
382,48896,-21.6469,647.8,0.00,2.00,-0.000042,2.167021,0.299429,0.868361,0.413071,-1.000000,1.000000,-0.402830,0.647273,0,greedy_fsm,67
383,49024,-21.6469,647.8,0.00,2.00,-0.000345,0.023707,0.298187,0.857533,0.194039,-1.000000,1.000000,1.261507,0.201967,0,greedy_fsm,67
384,49152,-21.6469,647.8,0.00,2.00,-0.000004,0.002817,0.296783,0.870353,0.188066,-1.000000,1.000000,0.412017,0.421979,0,greedy_fsm,67
385,49280,-21.6469,647.8,0.00,2.00,-0.001435,0.148792,0.295948,0.858245,0.382594,-1.000000,1.000000,-0.839092,0.470430,0,greedy_fsm,67
386,49408,-21.6469,647.8,0.00,2.00,-0.001446,0.163837,0.295937,0.853065,0.202972,-1.000000,1.000000,-0.574996,0.216180,0,greedy_fsm,67
387,49536,-22.0145,631.7,0.00,2.00,-0.000003,1.619097,0.295940,0.864740,0.314694,-1.000000,1.000000,0.158872,0.870530,0,greedy_fsm,68
388,49664,-22.0145,631.7,0.00,2.00,-0.000000,0.024707,0.295964,0.869183,0.187572,-1.000000,1.000000,0.329933,0.343525,0,greedy_fsm,68
389,49792,-22.0145,631.7,0.00,2.00,-0.000004,0.028657,0.295865,0.863885,0.191768,-1.000000,1.000000,-0.932917,0.486513,0,greedy_fsm,68
390,49920,-22.0145,631.7,0.00,2.00,-0.001105,0.142309,0.295752,0.820482,0.365850,-1.000000,1.000000,0.056338,0.787967,0,greedy_fsm,68
391,50048,-21.9376,628.7,0.00,2.00,-0.000177,2.109332,0.295870,0.838988,0.348554,-1.000000,1.000000,0.000566,0.371083,0,greedy_fsm,69
392,50176,-21.9376,628.7,0.00,2.00,-0.000065,0.027007,0.296132,0.861908,0.198484,-1.000000,1.000000,0.741762,0.279268,0,greedy_fsm,69
393,50304,-21.9376,628.7,0.00,2.00,0.000015,0.015206,0.296482,0.860766,0.199729,-1.000000,1.000000,0.105201,0.413770,0,greedy_fsm,69
394,50432,-21.9376,628.7,0.00,2.00,-0.000056,0.073215,0.296936,0.867452,0.327424,-1.000000,1.000000,-1.531004,0.586605,0,greedy_fsm,69
395,50560,-21.9376,628.7,0.00,2.00,-0.000539,0.062154,0.297812,0.812886,0.231961,-1.000000,1.000000,-0.408736,0.071577,0,greedy_fsm,69
396,50688,-21.8851,625.6,0.00,2.00,-0.000150,2.150064,0.298537,0.825743,0.399021,-1.000000,1.000000,0.318917,0.775032,0,greedy_fsm,70
397,50816,-21.8851,625.6,0.00,2.00,0.000019,0.012910,0.299192,0.872039,0.185694,-1.000000,1.000000,1.665660,0.170189,0,greedy_fsm,70
398,50944,-21.8851,625.6,0.00,2.00,0.000017,0.007443,0.299654,0.873190,0.187051,-1.000000,1.000000,0.705932,0.732263,0,greedy_fsm,70
399,51072,-21.8851,625.6,0.00,2.00,0.000002,0.136757,0.299705,0.857528,0.401336,-1.000000,1.000000,-0.367453,0.525123,0,greedy_fsm,70
400,51200,-21.8851,625.6,0.00,2.00,-0.004388,0.001158,0.299857,0.824717,0.228611,-1.000000,1.000000,0.001306,0.052371,0,greedy_fsm,70
401,51328,-21.8620,625.3,0.00,2.00,0.001199,2.103705,0.300147,0.849626,0.338419,-1.000000,1.000000,0.878219,0.765994,0,greedy_fsm,71
402,51456,-21.8620,625.3,0.00,2.00,0.000028,0.011538,0.300739,0.871519,0.191612,-1.000000,1.000000,1.190005,0.132194,0,greedy_fsm,71
403,51584,-21.8620,625.3,0.00,2.00,-0.000024,0.043892,0.301208,0.874270,0.177021,-1.000000,1.000000,-0.544970,0.803592,0,greedy_fsm,71
404,51712,-21.8620,625.3,0.00,2.00,-0.000042,0.083132,0.301593,0.846930,0.378871,-1.000000,1.000000,-0.357623,0.597088,0,greedy_fsm,71
405,51840,-22.1354,618.5,0.00,2.00,-0.001523,2.092411,0.302043,0.842767,0.384161,-1.000000,1.000000,-0.135188,0.366390,0,greedy_fsm,72
406,51968,-22.1354,618.5,0.00,2.00,-0.000121,0.017917,0.302342,0.861099,0.200674,-1.000000,1.000000,1.392294,0.227191,0,greedy_fsm,72
407,52096,-22.1354,618.5,0.00,2.00,0.000002,0.013559,0.302490,0.875054,0.189536,-1.000000,1.000000,0.961124,0.585099,0,greedy_fsm,72
408,52224,-22.1354,618.5,0.00,2.00,-0.000007,0.081358,0.302680,0.880129,0.356027,-1.000000,1.000000,-1.312476,0.732359,0,greedy_fsm,72
409,52352,-22.1354,618.5,0.00,2.00,-0.001605,0.014418,0.302557,0.849426,0.210306,-1.000000,1.000000,-0.146303,0.107441,0,greedy_fsm,72
410,52480,-22.9112,628.6,0.00,2.00,-0.000055,2.042896,0.302495,0.865446,0.395199,-1.000000,1.000000,0.488791,0.942317,0,greedy_fsm,73
411,52608,-22.9112,628.6,0.00,2.00,-0.001533,0.012026,0.302398,0.879285,0.185189,-1.000000,1.000000,1.555431,0.168277,0,greedy_fsm,73
412,52736,-22.9112,628.6,0.00,2.00,0.000005,0.026281,0.302398,0.873200,0.190337,-1.000000,1.000000,-0.367056,1.218766,0,greedy_fsm,73
413,52864,-22.9112,628.6,0.00,2.00,-0.000545,0.050549,0.302352,0.851975,0.399956,-1.000000,1.000000,-0.589898,1.060797,0,greedy_fsm,73
414,52992,-23.7004,602.1,0.00,2.00,-0.000074,2.043579,0.302078,0.851594,0.375543,-1.000000,1.000000,-0.371750,0.405946,0,greedy_fsm,74
415,53120,-23.7004,602.1,0.00,2.00,-0.000036,0.024212,0.301726,0.865055,0.192670,-1.000000,1.000000,1.008247,0.318521,0,greedy_fsm,74
416,53248,-23.7004,602.1,0.00,2.00,-0.000017,0.014114,0.301581,0.868769,0.191404,-1.000000,1.000000,0.436810,0.691513,0,greedy_fsm,74
417,53376,-23.7004,602.1,0.00,2.00,-0.000088,0.074277,0.301893,0.866253,0.342917,-1.000000,1.000000,-1.784391,0.942016,0,greedy_fsm,74
418,53504,-23.7004,602.1,0.00,2.00,-0.001308,0.021242,0.302392,0.855946,0.193474,-1.000000,1.000000,-0.071947,0.208590,0,greedy_fsm,74
419,53632,-23.7683,589.3,0.00,2.00,0.000054,2.063579,0.302960,0.870119,0.405408,-1.000000,1.000000,0.672676,1.065628,0,greedy_fsm,75
420,53760,-23.7683,589.3,0.00,2.00,0.000010,0.014079,0.303465,0.863744,0.193905,-1.000000,1.000000,1.905717,0.169311,0,greedy_fsm,75
421,53888,-23.7683,589.3,0.00,2.00,-0.000012,0.023228,0.303581,0.868935,0.192870,-1.000000,1.000000,0.150357,1.189384,0,greedy_fsm,75
422,54016,-23.7683,589.3,0.00,2.00,-0.000015,0.059051,0.303754,0.860193,0.416467,-1.000000,1.000000,-0.535918,0.849654,0,greedy_fsm,75
423,54144,-24.0259,585.3,0.00,2.00,-0.000016,2.016515,0.304138,0.848767,0.360027,-1.000000,1.000000,-0.217817,0.253592,0,greedy_fsm,76
424,54272,-24.0259,585.3,0.00,2.00,-0.000012,0.020721,0.304337,0.869450,0.183877,-1.000000,1.000000,1.158000,0.368465,0,greedy_fsm,76
425,54400,-24.0259,585.3,0.00,2.00,-0.000029,0.007079,0.304130,0.867182,0.194593,-1.000000,1.000000,0.887835,0.368319,0,greedy_fsm,76
426,54528,-24.0259,585.3,0.00,2.00,0.000019,0.067340,0.303965,0.872292,0.307378,-1.000000,1.000000,-1.496075,0.683010,0,greedy_fsm,76
427,54656,-24.0259,585.3,0.00,2.00,-0.000448,0.014643,0.304484,0.843209,0.215657,-1.000000,1.000000,-0.167991,0.099499,0,greedy_fsm,76
428,54784,-24.6050,585.1,0.00,2.00,-0.000147,1.997472,0.305469,0.853790,0.423100,-1.000000,1.000000,0.537917,0.901967,0,greedy_fsm,77
429,54912,-24.6050,585.1,0.00,2.00,-0.000004,0.013427,0.306607,0.869561,0.191028,-1.000000,1.000000,1.682164,0.194685,0,greedy_fsm,77
430,55040,-24.6050,585.1,0.00,2.00,-0.000041,0.034139,0.307603,0.861061,0.192857,-1.000000,1.000000,-0.212830,1.300575,0,greedy_fsm,77
431,55168,-24.6050,585.1,0.00,2.00,-0.000616,0.035115,0.308660,0.871862,0.422655,-1.000000,1.000000,-0.929473,1.114708,0,greedy_fsm,77
432,55296,-24.8763,585.5,0.00,2.00,-0.000343,1.954599,0.309721,0.859154,0.339845,-1.000000,1.000000,-0.372295,0.307129,0,greedy_fsm,78
433,55424,-24.8763,585.5,0.00,2.00,-0.000020,0.017522,0.310522,0.864137,0.193773,-1.000000,1.000000,1.215956,0.416096,0,greedy_fsm,78
434,55552,-24.8763,585.5,0.00,2.00,-0.000008,0.007756,0.311018,0.869959,0.186069,-1.000000,1.000000,0.989522,0.402123,0,greedy_fsm,78
435,55680,-24.8763,585.5,0.00,2.00,-0.000075,0.051689,0.311460,0.860516,0.307127,-1.000000,1.000000,-1.630526,0.768618,0,greedy_fsm,78
436,55808,-24.8763,585.5,0.00,2.00,-0.000771,0.036186,0.311997,0.838785,0.215757,-1.000000,1.000000,0.312961,0.111758,0,greedy_fsm,78
437,55936,-25.3458,583.4,0.00,2.00,-0.000020,1.970851,0.312335,0.865586,0.405482,-1.000000,1.000000,0.256815,0.922277,0,greedy_fsm,79
438,56064,-25.3458,583.4,0.00,2.00,-0.000022,0.015887,0.312491,0.865290,0.196974,-1.000000,1.000000,1.301039,0.218178,0,greedy_fsm,79
439,56192,-25.3458,583.4,0.00,2.00,0.000017,0.017690,0.312950,0.860477,0.197039,-1.000000,1.000000,-0.020217,1.043660,0,greedy_fsm,79
440,56320,-25.3458,583.4,0.00,2.00,-0.000974,0.080031,0.312623,0.859345,0.414234,-1.000000,1.000000,-0.973335,0.768506,0,greedy_fsm,79
441,56448,-25.3177,581.1,0.00,2.00,-0.000174,1.943271,0.312278,0.828958,0.313033,-1.000000,1.000000,-0.413605,0.326493,0,greedy_fsm,80
442,56576,-25.3177,581.1,0.00,2.00,-0.000006,0.021331,0.312084,0.879658,0.180095,-1.000000,1.000000,1.527354,0.526387,0,greedy_fsm,80
443,56704,-25.3177,581.1,0.00,2.00,-0.000013,0.010558,0.311753,0.865604,0.197221,-1.000000,1.000000,1.397140,0.202561,0,greedy_fsm,80
444,56832,-25.3177,581.1,0.00,2.00,-0.000041,0.010111,0.311389,0.861685,0.197658,-1.000000,1.000000,-1.275111,0.741223,0,greedy_fsm,80
445,56960,-25.3177,581.1,0.00,2.00,-0.000501,0.050034,0.311152,0.840487,0.227569,-1.000000,1.000000,0.310578,0.284644,0,greedy_fsm,80
446,57088,-25.0072,586.4,0.00,2.00,0.000028,1.735523,0.311373,0.871443,0.249201,-1.000000,1.000000,-0.449057,0.694996,0,greedy_fsm,81
447,57216,-25.0072,586.4,0.00,2.00,-0.000158,0.018700,0.311768,0.872218,0.185558,-1.000000,1.000000,0.894917,0.766642,0,greedy_fsm,81
448,57344,-25.0072,586.4,0.00,2.00,-0.000018,0.079375,0.312251,0.872885,0.185303,-1.000000,1.000000,0.899862,0.099041,0,greedy_fsm,81
449,57472,-25.0072,586.4,0.00,2.00,0.000016,0.050317,0.312461,0.874857,0.185414,-1.000000,1.000000,-0.273682,0.899218,0,greedy_fsm,81
450,57600,-25.0072,586.4,0.00,2.00,-0.000445,0.187102,0.312349,0.853312,0.250030,-1.000000,1.000000,0.538875,0.424546,0,greedy_fsm,81
451,57728,-24.3758,590.0,0.00,2.00,-0.000180,2.396599,0.312333,0.865684,0.352528,-1.000000,1.000000,-0.896618,0.531265,0,greedy_fsm,82
452,57856,-24.3758,590.0,0.00,2.00,-0.000007,0.017080,0.312568,0.872825,0.188725,-1.000000,1.000000,1.538435,0.268554,0,greedy_fsm,82
453,57984,-24.3758,590.0,0.00,2.00,0.000001,0.011443,0.312712,0.874162,0.193130,-1.000000,1.000000,1.030094,0.133483,0,greedy_fsm,82
454,58112,-24.3758,590.0,0.00,2.00,-0.000035,0.278975,0.312612,0.868459,0.314905,-1.000000,1.000000,0.317365,0.305713,0,greedy_fsm,82
455,58240,-24.3758,590.0,0.00,2.00,-0.003620,0.000339,0.312453,0.811882,0.230359,-1.000000,1.000000,0.052942,0.019083,0,greedy_fsm,82
456,58368,-24.0251,592.7,0.00,2.00,-0.002381,2.159955,0.312754,0.848691,0.413080,-1.000000,1.000000,0.080396,0.382509,0,greedy_fsm,83
457,58496,-24.0251,592.7,0.00,2.00,-0.000001,0.016426,0.313073,0.869370,0.195277,-1.000000,1.000000,0.750045,0.151782,0,greedy_fsm,83
458,58624,-24.0251,592.7,0.00,2.00,-0.000020,0.007129,0.313218,0.874652,0.188621,-1.000000,1.000000,0.051966,0.560275,0,greedy_fsm,83
459,58752,-24.0251,592.7,0.00,2.00,-0.000327,0.118738,0.313520,0.860195,0.380808,-1.000000,1.000000,-0.871714,0.502655,0,greedy_fsm,83
460,58880,-24.0251,592.7,0.00,2.00,-0.001400,0.011043,0.313590,0.779299,0.248978,-1.000000,1.000000,-0.156518,0.052166,0,greedy_fsm,83
461,59008,-23.7564,599.9,0.00,2.00,0.000240,2.086368,0.313391,0.828326,0.394480,-1.000000,1.000000,0.060280,0.445983,0,greedy_fsm,84
462,59136,-23.7564,599.9,0.00,2.00,-0.000006,0.014158,0.313458,0.870127,0.190191,-1.000000,1.000000,1.242299,0.192070,0,greedy_fsm,84
463,59264,-23.7564,599.9,0.00,2.00,-0.000037,0.014348,0.313476,0.870502,0.191006,-1.000000,1.000000,0.890119,0.349693,0,greedy_fsm,84
464,59392,-23.7564,599.9,0.00,2.00,-0.000089,0.074751,0.313212,0.841263,0.355423,-1.000000,1.000000,-0.460391,0.562489,0,greedy_fsm,84
465,59520,-23.7564,599.9,0.00,2.00,-0.000785,0.009529,0.313246,0.755239,0.272268,-1.000000,1.000000,-0.139018,0.053598,0,greedy_fsm,84
466,59648,-23.7564,599.9,0.00,2.00,-0.001609,0.001142,0.313138,0.756033,0.278573,-1.000000,1.000000,-0.052841,0.033182,0,greedy_fsm,84
467,59776,-24.1064,617.4,0.00,2.00,-0.001395,2.072190,0.313135,0.809318,0.377723,-1.000000,1.000000,-0.021515,0.690865,0,greedy_fsm,85
468,59904,-24.1064,617.4,0.00,2.00,0.000001,0.012851,0.313085,0.863956,0.193183,-1.000000,1.000000,1.595218,0.178135,0,greedy_fsm,85
469,60032,-24.1064,617.4,0.00,2.00,-0.000007,0.004330,0.312972,0.874887,0.188881,-1.000000,1.000000,0.830778,0.600170,0,greedy_fsm,85
470,60160,-24.1064,617.4,0.00,2.00,0.000081,0.045864,0.312908,0.826918,0.345672,-1.000000,1.000000,-0.670386,0.752031,0,greedy_fsm,85
471,60288,-24.1064,617.4,0.00,2.00,-0.001146,0.000501,0.312305,0.734621,0.315963,-1.000000,1.000000,0.065833,0.020846,0,greedy_fsm,85
472,60416,-24.1064,617.4,0.00,2.00,-0.000077,0.001780,0.311887,0.732515,0.306697,-1.000000,1.000000,-0.016613,0.043827,0,greedy_fsm,85
473,60544,-24.1064,617.4,0.00,2.00,-0.001478,0.000578,0.311807,0.734832,0.304218,-1.000000,1.000000,-0.037442,0.019785,0,greedy_fsm,85
474,60672,-24.1064,617.4,0.00,2.00,0.002066,0.001850,0.311767,0.747436,0.312000,-1.000000,1.000000,-0.006052,0.057205,0,greedy_fsm,85
475,60800,-20.1834,659.7,0.20,2.00,0.000635,0.012473,0.311598,0.822263,0.349183,-1.000000,1.000000,0.382396,0.925267,0,greedy_fsm,86
476,60928,-20.1834,659.7,0.20,2.00,0.000002,0.016166,0.311384,0.869829,0.189429,-1.000000,1.000000,1.740547,0.180200,0,greedy_fsm,86
477,61056,-20.1834,659.7,0.20,2.00,-0.000033,0.010690,0.311310,0.868824,0.193420,-1.000000,1.000000,0.208142,1.123026,0,greedy_fsm,86
478,61184,-20.1834,659.7,0.20,2.00,-0.000104,0.022222,0.311775,0.802469,0.359509,-1.000000,1.000000,-0.870460,1.121535,0,greedy_fsm,86
479,61312,-20.1834,659.7,0.20,2.00,-0.000827,0.000513,0.312679,0.747795,0.328636,-1.000000,1.000000,0.017057,0.013297,0,greedy_fsm,86
480,61440,-20.1834,659.7,0.20,2.00,-0.001107,0.001948,0.313174,0.745711,0.326487,-1.000000,1.000000,-0.047627,0.008638,0,greedy_fsm,86
481,61568,-20.1834,659.7,0.20,2.00,-0.000872,0.031199,0.313399,0.733374,0.319790,-1.000000,1.000000,0.172118,0.223429,0,greedy_fsm,86
482,61696,-18.4194,698.6,0.20,2.00,-0.002741,1.777642,0.313947,0.802880,0.326788,-1.000000,1.000000,-0.796645,0.647990,0,greedy_fsm,87
483,61824,-18.4194,698.6,0.20,2.00,-0.001104,0.040967,0.314681,0.865993,0.189639,-1.000000,1.000000,0.988641,0.719669,0,greedy_fsm,87
484,61952,-18.4194,698.6,0.20,2.00,0.001616,0.011630,0.315354,0.869484,0.197752,-1.000000,1.000000,0.869218,0.208323,0,greedy_fsm,87
485,62080,-18.4194,698.6,0.20,2.00,-0.000377,0.110121,0.315282,0.864878,0.202371,-1.000000,1.000000,-0.296445,0.577598,0,greedy_fsm,87
486,62208,-18.4194,698.6,0.20,2.00,-0.000562,0.088377,0.314923,0.740584,0.326561,-1.000000,1.000000,0.514642,0.017392,0,greedy_fsm,87
487,62336,-18.4194,698.6,0.20,2.00,-0.004103,0.008665,0.314475,0.734433,0.317524,-1.000000,1.000000,0.239868,0.019154,0,greedy_fsm,87
488,62464,-18.4194,698.6,0.20,2.00,0.000938,0.027348,0.314130,0.749099,0.318219,-1.000000,1.000000,-0.142636,0.032303,0,greedy_fsm,87
489,62592,-18.4194,698.6,0.20,2.00,-0.000862,0.017309,0.314231,0.756563,0.326277,-1.000000,1.000000,-0.208574,0.026801,0,greedy_fsm,87
490,62720,-14.3023,741.1,0.40,2.00,-0.000549,0.023621,0.314302,0.765399,0.361162,-1.000000,1.000000,-0.233328,0.337079,0,greedy_fsm,88
491,62848,-14.3023,741.1,0.40,2.00,-0.000038,0.014299,0.314149,0.869340,0.194845,-1.000000,1.000000,0.595354,0.206836,0,greedy_fsm,88
492,62976,-14.3023,741.1,0.40,2.00,0.000006,0.014200,0.313504,0.875803,0.185083,-1.000000,1.000000,0.274214,0.333648,0,greedy_fsm,88
493,63104,-14.3023,741.1,0.40,2.00,0.000101,0.064643,0.313077,0.847677,0.299998,-1.000000,1.000000,-0.797202,0.631077,0,greedy_fsm,88
494,63232,-14.3023,741.1,0.40,2.00,-0.001160,0.007821,0.313038,0.757445,0.339547,-1.000000,1.000000,0.143064,0.015319,0,greedy_fsm,88
495,63360,-14.3023,741.1,0.40,2.00,0.001517,0.002561,0.312626,0.744362,0.340143,-1.000000,1.000000,0.110144,0.010567,0,greedy_fsm,88
496,63488,-14.3023,741.1,0.40,2.00,0.000271,0.014186,0.311940,0.742025,0.316033,-1.000000,1.000000,0.171620,0.136728,0,greedy_fsm,88
497,63616,-14.3023,741.1,0.40,2.00,-0.000266,0.061642,0.311065,0.798658,0.293833,-1.000000,1.000000,-0.250197,0.242891,0,greedy_fsm,88
498,63744,-11.6682,782.7,0.50,2.00,-0.001707,0.409946,0.309845,0.836054,0.400383,-1.000000,1.000000,-0.099313,0.566535,0,greedy_fsm,89
499,63872,-11.6682,782.7,0.50,2.00,-0.000093,0.012187,0.308415,0.855767,0.195575,-1.000000,1.000000,1.090656,0.162288,0,greedy_fsm,89
500,64000,-11.6682,782.7,0.50,2.00,-0.000016,0.005361,0.306949,0.868985,0.189341,-1.000000,1.000000,0.665328,0.412389,0,greedy_fsm,89
501,64128,-11.6682,782.7,0.50,2.00,-0.000225,0.112147,0.305743,0.807688,0.355962,-1.000000,1.000000,-0.216035,0.519885,0,greedy_fsm,89
502,64256,-11.6682,782.7,0.50,2.00,-0.001182,0.019825,0.304498,0.731051,0.314231,-1.000000,1.000000,0.277955,0.035888,0,greedy_fsm,89
503,64384,-11.6682,782.7,0.50,2.00,-0.000830,0.003349,0.303609,0.733418,0.315441,-1.000000,1.000000,0.141321,0.033010,0,greedy_fsm,89
504,64512,-11.6682,782.7,0.50,2.00,-0.001729,0.007852,0.302827,0.754471,0.313531,-1.000000,1.000000,-0.045944,0.042519,0,greedy_fsm,89
505,64640,-11.6682,782.7,0.50,2.00,-0.003969,0.005366,0.302408,0.744763,0.313597,-1.000000,1.000000,-0.117030,0.030284,0,greedy_fsm,89
506,64768,-8.1628,825.1,0.70,2.00,-0.000011,0.019649,0.302352,0.818140,0.346509,-1.000000,1.000000,-0.109675,0.694906,0,greedy_fsm,90
507,64896,-8.1628,825.1,0.70,2.00,0.000004,0.021584,0.302621,0.864216,0.190994,-1.000000,1.000000,0.780641,0.224417,0,greedy_fsm,90
508,65024,-8.1628,825.1,0.70,2.00,-0.000003,0.013163,0.302799,0.865790,0.194606,-1.000000,1.000000,-0.242993,0.881036,0,greedy_fsm,90
509,65152,-8.1628,825.1,0.70,2.00,0.000036,0.057286,0.303026,0.805604,0.357696,-1.000000,1.000000,-0.693522,0.900900,0,greedy_fsm,90
510,65280,-8.1628,825.1,0.70,2.00,-0.003317,0.001892,0.303014,0.751080,0.283050,-1.000000,1.000000,0.089549,0.014262,0,greedy_fsm,90
511,65408,-8.1628,825.1,0.70,2.00,-0.003025,0.003718,0.302816,0.743619,0.295145,-1.000000,1.000000,0.116255,0.046230,0,greedy_fsm,90
512,65536,-8.1628,825.1,0.70,2.00,-0.000076,0.001338,0.302790,0.739276,0.292371,-1.000000,1.000000,0.104596,0.022700,0,greedy_fsm,90
513,65664,-8.1628,825.1,0.70,2.00,-0.002315,0.002203,0.302785,0.752543,0.284006,-1.000000,1.000000,-0.034900,0.027048,0,greedy_fsm,90
514,65792,-5.2495,860.3,0.90,2.00,-0.000564,0.017391,0.302405,0.847584,0.298425,-1.000000,1.000000,0.361137,0.871118,0,greedy_fsm,91
515,65920,-5.2495,860.3,0.90,2.00,-0.000079,0.015925,0.301843,0.855951,0.200621,-1.000000,1.000000,0.989735,0.156748,0,greedy_fsm,91
516,66048,-5.2495,860.3,0.90,2.00,-0.000086,0.010475,0.301172,0.866603,0.192710,-1.000000,1.000000,-0.240885,0.708173,0,greedy_fsm,91
517,66176,-5.2495,860.3,0.90,2.00,-0.001291,0.069069,0.300607,0.780528,0.354698,-1.000000,1.000000,-0.588921,0.613347,0,greedy_fsm,91
518,66304,-5.2495,860.3,0.90,2.00,-0.000148,0.010826,0.300709,0.741971,0.280135,-1.000000,1.000000,-0.183565,0.011867,0,greedy_fsm,91
519,66432,-5.2495,860.3,0.90,2.00,-0.000802,0.005544,0.301237,0.756361,0.284863,-1.000000,1.000000,0.035937,0.017514,0,greedy_fsm,91
