iteration,total_steps,average_team_return,average_episode_length,average_red_alive,average_blue_alive,actor_loss,critic_loss,entropy,action_mean_abs,action_std,action_min,action_max,value_mean,value_std,nan_detected,opponent_policy,episodes_completed
1,128,0.0000,0.0,3.00,2.00,0.018141,0.636063,0.215656,0.243106,0.303236,-1.000000,0.982408,0.050082,0.009956,0,greedy_fsm,0
2,256,0.0000,0.0,3.00,2.00,-0.001097,0.203794,0.217143,0.244368,0.300933,-0.950388,1.000000,1.140468,0.021074,0,greedy_fsm,0
3,384,0.0000,0.0,2.00,1.00,-0.010006,1.692790,0.217215,0.248413,0.303887,-1.000000,0.991862,1.767185,0.417301,0,greedy_fsm,0
4,512,0.0000,0.0,1.00,1.00,-0.002881,0.361814,0.216539,0.243859,0.299717,-1.000000,0.898123,0.880511,0.223659,0,greedy_fsm,0
5,640,0.0000,0.0,1.00,1.00,-0.003229,0.034834,0.216286,0.246022,0.303418,-1.000000,1.000000,0.378940,0.017436,0,greedy_fsm,0
6,768,0.0000,0.0,1.00,1.00,-0.005820,0.001891,0.215900,0.240523,0.297695,-0.988442,1.000000,0.092284,0.010089,0,greedy_fsm,0
7,896,0.0000,0.0,1.00,1.00,-0.000251,0.013469,0.215456,0.251321,0.308531,-0.890745,1.000000,-0.106937,0.004881,0,greedy_fsm,0
8,1024,22.6274,1000.0,1.00,1.00,-0.007189,0.026899,0.214642,0.250095,0.310531,-1.000000,0.959020,-0.047978,0.299075,0,greedy_fsm,1
9,1152,22.6274,1000.0,1.00,1.00,-0.003522,0.086653,0.214261,0.265331,0.313898,-0.916640,1.000000,0.549168,0.016820,0,greedy_fsm,1
10,1280,22.6274,1000.0,1.00,1.00,-0.006054,0.741780,0.214117,0.254444,0.301814,-0.829321,1.000000,0.655816,0.142994,0,greedy_fsm,1
11,1408,22.6274,1000.0,1.00,1.00,-0.002738,0.055861,0.214142,0.249116,0.306710,-1.000000,1.000000,-0.004482,0.098616,0,greedy_fsm,1
12,1536,22.6274,1000.0,1.00,1.00,-0.005954,0.006309,0.214042,0.257510,0.306924,-1.000000,1.000000,-0.081427,0.006054,0,greedy_fsm,1
13,1664,22.6274,1000.0,1.00,1.00,-0.004313,0.007977,0.213906,0.267325,0.319302,-0.967776,1.000000,-0.124299,0.018750,0,greedy_fsm,1
14,1792,5.1346,859.0,0.50,1.50,-0.006810,2.091068,0.214460,0.266107,0.308230,-0.824739,1.000000,0.069813,0.152096,0,greedy_fsm,2
15,1920,5.1346,859.0,0.50,1.50,-0.003981,0.992430,0.215177,0.274266,0.329621,-1.000000,1.000000,0.457077,0.028462,0,greedy_fsm,2
16,2048,5.1346,859.0,0.50,1.50,-0.003253,0.908350,0.216097,0.278077,0.315883,-0.958924,1.000000,1.108469,0.056883,0,greedy_fsm,2
17,2176,5.1346,859.0,0.50,1.50,-0.004155,0.113753,0.216855,0.266814,0.312435,-0.861530,1.000000,1.948522,0.157725,0,greedy_fsm,2
18,2304,5.1346,859.0,0.50,1.50,-0.005489,2.176675,0.217442,0.272361,0.320633,-0.897882,1.000000,1.912495,0.815177,0,greedy_fsm,2
19,2432,5.1346,859.0,0.50,1.50,-0.004973,0.155005,0.217799,0.274002,0.315720,-1.000000,1.000000,0.740669,0.051528,0,greedy_fsm,2
20,2560,5.1346,859.0,0.50,1.50,-0.001642,0.008099,0.217791,0.274540,0.306962,-1.000000,1.000000,0.226204,0.028538,0,greedy_fsm,2
21,2688,5.1346,859.0,0.50,1.50,-0.004061,0.043907,0.217797,0.286437,0.312868,-0.994280,1.000000,-0.191461,0.013594,0,greedy_fsm,2
22,2816,19.8329,906.0,0.67,1.33,-0.005091,0.466777,0.217894,0.269863,0.300167,-0.973297,1.000000,1.506895,1.030633,0,greedy_fsm,3
23,2944,19.8329,906.0,0.67,1.33,-0.001666,0.313253,0.218245,0.269007,0.309084,-1.000000,0.937561,2.607024,0.092634,0,greedy_fsm,3
24,3072,19.8329,906.0,0.67,1.33,-0.002116,0.215667,0.218332,0.251220,0.304975,-0.916276,1.000000,3.431576,0.069150,0,greedy_fsm,3
25,3200,19.8329,906.0,0.67,1.33,-0.001604,0.061921,0.217951,0.264200,0.309191,-0.979487,0.975976,3.655258,0.447997,0,greedy_fsm,3
26,3328,19.8329,906.0,0.67,1.33,-0.002506,0.140225,0.217145,0.269363,0.322162,-1.000000,1.000000,3.723601,0.109827,0,greedy_fsm,3
27,3456,19.8329,906.0,0.67,1.33,-0.006788,0.017352,0.216292,0.263021,0.315960,-1.000000,1.000000,3.747238,0.082189,0,greedy_fsm,3
28,3584,19.8329,906.0,0.67,1.33,-0.009495,0.008526,0.215669,0.258685,0.314991,-1.000000,0.999063,3.377178,0.102406,0,greedy_fsm,3
29,3712,19.8329,906.0,0.67,1.33,0.002990,3.996636,0.215427,0.266483,0.315921,-1.000000,1.000000,3.204187,0.065794,0,greedy_fsm,3
30,3840,26.3401,929.5,1.25,1.25,-0.002404,5.390004,0.214971,0.305688,0.323854,-1.000000,1.000000,3.780235,0.334744,0,greedy_fsm,4
31,3968,26.3401,929.5,1.25,1.25,-0.005616,0.221009,0.214297,0.282910,0.320232,-0.955396,1.000000,3.575018,0.140402,0,greedy_fsm,4
32,4096,26.3401,929.5,1.25,1.25,-0.007173,0.203157,0.213752,0.279927,0.321772,-0.982443,1.000000,3.813424,0.052626,0,greedy_fsm,4
33,4224,26.3401,929.5,1.25,1.25,-0.002546,0.096085,0.213462,0.267028,0.319133,-0.956942,1.000000,3.285930,0.805357,0,greedy_fsm,4
34,4352,35.4065,870.0,1.60,1.00,0.001504,25.281509,0.213233,0.253554,0.313987,-1.000000,1.000000,2.718347,0.260870,0,greedy_fsm,5
35,4480,35.4065,870.0,1.60,1.00,-0.008134,0.333292,0.212818,0.268521,0.316031,-1.000000,1.000000,5.134935,0.061742,0,greedy_fsm,5
36,4608,35.4065,870.0,1.60,1.00,-0.002729,0.213592,0.212001,0.254791,0.308236,-0.970916,0.981521,5.664685,0.042107,0,greedy_fsm,5
37,4736,35.4065,870.0,1.60,1.00,-0.003411,0.449058,0.211366,0.253772,0.301471,-0.828639,1.000000,5.952000,0.221218,0,greedy_fsm,5
38,4864,35.4065,870.0,1.60,1.00,-0.001413,0.178434,0.211329,0.254008,0.309620,-0.870078,1.000000,6.191590,0.039906,0,greedy_fsm,5
39,4992,35.4065,870.0,1.60,1.00,-0.005435,0.112903,0.211044,0.248073,0.309271,-0.847206,1.000000,6.472582,0.023417,0,greedy_fsm,5
40,5120,35.4065,870.0,1.60,1.00,-0.003335,0.092289,0.210881,0.247793,0.306199,-0.934512,1.000000,6.467550,0.045010,0,greedy_fsm,5
41,5248,35.4065,870.0,1.60,1.00,-0.001994,2.089351,0.210362,0.238855,0.296093,-0.849820,1.000000,6.247456,0.035876,0,greedy_fsm,5
42,5376,36.5168,891.7,1.67,1.00,-0.004594,10.283667,0.209958,0.264848,0.320272,-0.917122,1.000000,5.054438,1.029848,0,greedy_fsm,6
43,5504,36.5168,891.7,1.67,1.00,-0.003660,0.181964,0.209844,0.283643,0.308015,-0.987046,1.000000,6.048006,0.028756,0,greedy_fsm,6
44,5632,36.5168,891.7,1.67,1.00,-0.001123,0.174103,0.210181,0.261536,0.313373,-1.000000,1.000000,5.697310,0.035316,0,greedy_fsm,6
45,5760,36.5168,891.7,1.67,1.00,-0.002409,0.101049,0.210562,0.277275,0.325743,-1.000000,1.000000,5.527151,0.045922,0,greedy_fsm,6
46,5888,36.5168,891.7,1.67,1.00,-0.003351,1.189252,0.211008,0.267041,0.307200,-1.000000,1.000000,5.461648,0.142672,0,greedy_fsm,6
47,6016,36.5168,891.7,1.67,1.00,-0.004266,1.675124,0.211381,0.277788,0.327299,-0.967558,1.000000,1.929448,1.053830,0,greedy_fsm,6
48,6144,36.5168,891.7,1.67,1.00,-0.004648,0.353392,0.211577,0.303008,0.322878,-1.000000,1.000000,-0.685116,0.071323,0,greedy_fsm,6
49,6272,36.5168,891.7,1.67,1.00,-0.007616,0.301098,0.211635,0.297425,0.315556,-1.000000,1.000000,-0.916783,0.033683,0,greedy_fsm,6
50,6400,37.2080,907.1,1.57,1.00,-0.007404,0.044348,0.211637,0.306560,0.324857,-1.000000,1.000000,1.230166,2.120142,0,greedy_fsm,7
51,6528,37.2080,907.1,1.57,1.00,-0.002249,0.478643,0.211411,0.273469,0.303142,-1.000000,1.000000,3.805050,0.052819,0,greedy_fsm,7
52,6656,37.2080,907.1,1.57,1.00,-0.000850,0.321831,0.210779,0.258924,0.305355,-1.000000,0.832302,3.888850,0.074953,0,greedy_fsm,7
53,6784,37.2080,907.1,1.57,1.00,-0.002814,0.074687,0.210103,0.267697,0.316829,-1.000000,0.981523,3.922014,0.591544,0,greedy_fsm,7
54,6912,37.2080,907.1,1.57,1.00,-0.002805,0.010642,0.209497,0.258371,0.308237,-1.000000,0.954864,3.399669,0.123425,0,greedy_fsm,7
55,7040,37.2080,907.1,1.57,1.00,-0.001420,0.015875,0.209062,0.263381,0.325744,-1.000000,1.000000,3.665466,0.117601,0,greedy_fsm,7
56,7168,37.2080,907.1,1.57,1.00,0.000071,0.008278,0.208749,0.269962,0.328300,-1.000000,1.000000,3.657041,0.074994,0,greedy_fsm,7
57,7296,37.2080,907.1,1.57,1.00,-0.001384,1.597935,0.208394,0.278866,0.327342,-1.000000,1.000000,3.688871,0.060826,0,greedy_fsm,7
58,7424,38.6095,918.8,1.75,1.00,-0.000707,7.892087,0.207999,0.271488,0.324441,-0.939965,1.000000,4.041168,1.041576,0,greedy_fsm,8
59,7552,38.6095,918.8,1.75,1.00,-0.000973,0.295137,0.207620,0.278527,0.309583,-0.988252,1.000000,4.975873,0.029918,0,greedy_fsm,8
60,7680,38.6095,918.8,1.75,1.00,-0.004473,0.060595,0.206916,0.286439,0.328196,-1.000000,1.000000,5.049739,0.030307,0,greedy_fsm,8
61,7808,41.0045,860.3,1.89,0.89,-0.001898,20.375942,0.206481,0.294160,0.319038,-1.000000,1.000000,5.177785,0.112773,0,greedy_fsm,9
62,7936,41.0045,860.3,1.89,0.89,-0.002723,0.237401,0.206154,0.281175,0.316811,-1.000000,1.000000,5.760206,0.037204,0,greedy_fsm,9
63,8064,41.0045,860.3,1.89,0.89,-0.003590,0.033808,0.205903,0.282270,0.331415,-1.000000,1.000000,6.040467,0.107440,0,greedy_fsm,9
64,8192,41.0045,860.3,1.89,0.89,-0.007674,0.004007,0.205686,0.283065,0.324767,-1.000000,1.000000,6.301786,0.057579,0,greedy_fsm,9
65,8320,41.0045,860.3,1.89,0.89,-0.006752,0.071405,0.205695,0.302606,0.348147,-1.000000,1.000000,6.607114,0.007334,0,greedy_fsm,9
66,8448,41.0045,860.3,1.89,0.89,-0.000269,0.121622,0.205671,0.286114,0.335060,-1.000000,1.000000,6.625273,0.022927,0,greedy_fsm,9
67,8576,41.0045,860.3,1.89,0.89,-0.004836,0.220232,0.205797,0.297553,0.330790,-1.000000,1.000000,6.557174,0.016711,0,greedy_fsm,9
68,8704,41.0045,860.3,1.89,0.89,0.005898,10.237604,0.206189,0.318689,0.331057,-1.000000,1.000000,5.624751,0.572423,0,greedy_fsm,9
69,8832,40.9373,874.3,1.90,1.00,-0.009672,3.206927,0.206388,0.293830,0.330055,-0.979964,1.000000,5.652037,0.630801,0,greedy_fsm,10
70,8960,40.9373,874.3,1.90,1.00,-0.003965,0.305552,0.206620,0.291566,0.339121,-1.000000,1.000000,5.518601,0.089641,0,greedy_fsm,10
71,9088,40.9373,874.3,1.90,1.00,-0.001958,0.417110,0.206858,0.310422,0.353040,-1.000000,1.000000,1.991190,1.394090,0,greedy_fsm,10
72,9216,40.9373,874.3,1.90,1.00,-0.005118,0.050366,0.206794,0.332117,0.332755,-1.000000,1.000000,0.129627,0.166255,0,greedy_fsm,10
73,9344,40.9373,874.3,1.90,1.00,-0.003355,0.071326,0.206381,0.339036,0.323239,-1.000000,1.000000,-0.338650,0.086819,0,greedy_fsm,10
74,9472,40.9373,874.3,1.90,1.00,-0.007199,0.080947,0.206059,0.356126,0.352319,-1.000000,1.000000,-0.467170,0.231049,0,greedy_fsm,10
75,9600,40.9373,874.3,1.90,1.00,-0.002290,0.014448,0.206055,0.351711,0.361245,-1.000000,1.000000,-0.224202,0.075988,0,greedy_fsm,10
76,9728,40.9373,874.3,1.90,1.00,0.000065,0.044105,0.206180,0.351618,0.377454,-1.000000,1.000000,0.204504,0.054401,0,greedy_fsm,10
77,9856,43.0282,874.3,2.00,1.00,-0.008276,0.414597,0.206138,0.361160,0.366415,-1.000000,1.000000,3.962932,1.351246,0,greedy_fsm,11
78,9984,43.0282,874.3,2.00,1.00,-0.005070,0.277044,0.205913,0.324432,0.369951,-1.000000,1.000000,4.428402,0.081643,0,greedy_fsm,11
79,10112,43.0282,874.3,2.00,1.00,-0.003976,0.025953,0.205819,0.340889,0.388638,-1.000000,1.000000,4.421500,0.066317,0,greedy_fsm,11
80,10240,43.0282,874.3,2.00,1.00,-0.006379,0.056218,0.205527,0.277065,0.333885,-1.000000,1.000000,3.120266,0.670429,0,greedy_fsm,11
81,10368,43.0282,874.3,2.00,1.00,-0.002088,0.043764,0.205113,0.299301,0.332552,-1.000000,1.000000,2.845006,0.093431,0,greedy_fsm,11
82,10496,43.0282,874.3,2.00,1.00,-0.002512,0.025759,0.204585,0.306414,0.350749,-1.000000,1.000000,2.987393,0.113403,0,greedy_fsm,11
83,10624,43.0282,874.3,2.00,1.00,-0.005052,0.004102,0.204675,0.304412,0.353098,-1.000000,1.000000,2.951016,0.069278,0,greedy_fsm,11
84,10752,46.6936,902.5,2.20,0.90,0.001356,7.732313,0.204880,0.330987,0.385687,-1.000000,1.000000,2.501615,0.952731,0,greedy_fsm,12
85,10880,46.6936,902.5,2.20,0.90,-0.000754,0.092992,0.204976,0.314517,0.345373,-1.000000,1.000000,4.807958,0.097705,0,greedy_fsm,12
86,11008,46.6936,902.5,2.20,0.90,-0.004401,0.175993,0.204976,0.352793,0.350615,-1.000000,1.000000,4.431537,0.172088,0,greedy_fsm,12
87,11136,46.6936,902.5,2.20,0.90,-0.002097,0.121512,0.205188,0.394120,0.340098,-1.000000,1.000000,3.546450,0.470717,0,greedy_fsm,12
88,11264,46.6936,902.5,2.20,0.90,-0.007136,0.504820,0.205637,0.448943,0.334634,-1.000000,1.000000,1.304701,0.565846,0,greedy_fsm,12
89,11392,46.6936,902.5,2.20,0.90,-0.000908,0.077324,0.206040,0.447020,0.324846,-1.000000,1.000000,0.431231,0.061002,0,greedy_fsm,12
90,11520,46.6936,902.5,2.20,0.90,0.000627,0.315939,0.206499,0.442425,0.321331,-1.000000,1.000000,-0.842610,0.028044,0,greedy_fsm,12
91,11648,46.6936,902.5,2.20,0.90,-0.001377,0.033549,0.206608,0.455656,0.326521,-1.000000,1.000000,-0.410681,0.024856,0,greedy_fsm,12
92,11776,45.0891,902.5,2.30,0.90,-0.006758,0.444022,0.206542,0.424232,0.371494,-1.000000,1.000000,0.790172,0.830585,0,greedy_fsm,13
93,11904,45.0891,902.5,2.30,0.90,-0.007305,0.098465,0.206520,0.336887,0.352068,-1.000000,1.000000,2.166676,0.105525,0,greedy_fsm,13
94,12032,45.0891,902.5,2.30,0.90,-0.006593,0.099933,0.206436,0.337616,0.360831,-1.000000,1.000000,0.484400,1.476148,0,greedy_fsm,13
95,12160,45.0891,902.5,2.30,0.90,-0.008610,0.322311,0.206175,0.438108,0.371167,-1.000000,1.000000,-0.833989,0.355345,0,greedy_fsm,13
96,12288,45.0891,902.5,2.30,0.90,-0.005362,0.060555,0.205929,0.443594,0.317608,-1.000000,1.000000,-0.478690,0.028101,0,greedy_fsm,13
97,12416,45.0891,902.5,2.30,0.90,-0.007744,0.004275,0.205870,0.446580,0.309357,-1.000000,1.000000,-0.130842,0.029573,0,greedy_fsm,13
98,12544,45.0891,902.5,2.30,0.90,-0.003791,0.032546,0.206082,0.425322,0.312304,-1.000000,1.000000,0.198374,0.012795,0,greedy_fsm,13
99,12672,45.0891,902.5,2.30,0.90,-0.003089,0.038786,0.206555,0.453494,0.308143,-1.000000,1.000000,0.285147,0.018454,0,greedy_fsm,13
100,12800,41.5859,902.5,2.10,0.90,-0.005528,0.010131,0.206691,0.432070,0.387885,-1.000000,1.000000,1.366555,1.330960,0,greedy_fsm,14
101,12928,41.5859,902.5,2.10,0.90,-0.007149,0.036790,0.206455,0.391113,0.396560,-1.000000,1.000000,3.101115,0.086371,0,greedy_fsm,14
102,13056,41.5859,902.5,2.10,0.90,-0.005305,0.186843,0.205788,0.344441,0.376727,-1.000000,1.000000,2.800935,0.133184,0,greedy_fsm,14
103,13184,41.5859,902.5,2.10,0.90,-0.008058,0.150458,0.205092,0.339814,0.378011,-1.000000,1.000000,2.288616,1.231427,0,greedy_fsm,14
104,13312,41.5859,902.5,2.10,0.90,-0.005519,0.138931,0.205225,0.382009,0.398489,-1.000000,1.000000,-0.455483,0.352788,0,greedy_fsm,14
105,13440,41.5859,902.5,2.10,0.90,-0.000605,0.046681,0.205777,0.400021,0.368490,-1.000000,1.000000,-0.435093,0.107853,0,greedy_fsm,14
106,13568,41.5859,902.5,2.10,0.90,-0.008549,0.109314,0.206549,0.438485,0.378412,-1.000000,1.000000,0.238811,0.342423,0,greedy_fsm,14
107,13696,41.5859,902.5,2.10,0.90,-0.003747,0.291694,0.207832,0.496035,0.314475,-1.000000,1.000000,0.861327,0.018156,0,greedy_fsm,14
108,13824,38.0528,939.3,1.90,1.00,-0.011730,0.191736,0.209081,0.392830,0.401772,-1.000000,1.000000,2.641267,1.611143,0,greedy_fsm,15
109,13952,38.0528,939.3,1.90,1.00,-0.003155,0.334599,0.210101,0.358745,0.377598,-1.000000,1.000000,4.079685,0.072286,0,greedy_fsm,15
110,14080,38.0528,939.3,1.90,1.00,-0.004545,0.142451,0.210525,0.364267,0.393777,-1.000000,1.000000,3.900645,0.267183,0,greedy_fsm,15
111,14208,38.0528,939.3,1.90,1.00,0.002718,1.122693,0.210952,0.397664,0.417834,-1.000000,1.000000,2.977050,0.441402,0,greedy_fsm,15
112,14336,38.0528,939.3,1.90,1.00,-0.003419,0.889405,0.212073,0.472016,0.383810,-1.000000,1.000000,1.868794,0.071991,0,greedy_fsm,15
113,14464,38.0528,939.3,1.90,1.00,-0.003326,0.432980,0.213538,0.476538,0.410201,-1.000000,1.000000,-0.578443,0.236427,0,greedy_fsm,15
114,14592,38.0528,939.3,1.90,1.00,-0.005374,0.650913,0.214479,0.565471,0.343825,-1.000000,1.000000,-1.316525,0.061329,0,greedy_fsm,15
115,14720,38.0528,939.3,1.90,1.00,-0.005635,0.161401,0.214786,0.580604,0.273691,-1.000000,1.000000,-0.799556,0.006341,0,greedy_fsm,15
116,14848,35.5551,939.3,1.80,1.10,-0.005641,0.695625,0.214714,0.365013,0.392265,-1.000000,1.000000,1.333208,0.682526,0,greedy_fsm,16
117,14976,35.5551,939.3,1.80,1.10,-0.004937,0.690079,0.214696,0.334971,0.367469,-1.000000,1.000000,1.788682,0.047650,0,greedy_fsm,16
118,15104,35.5551,939.3,1.80,1.10,-0.003196,0.043900,0.214959,0.538737,0.297928,-1.000000,1.000000,2.584190,0.026061,0,greedy_fsm,16
119,15232,35.5551,939.3,1.80,1.10,0.001279,0.057802,0.215165,0.522875,0.317787,-1.000000,1.000000,3.100606,0.029927,0,greedy_fsm,16
120,15360,35.5551,939.3,1.80,1.10,0.000445,0.000169,0.215693,0.548937,0.301065,-1.000000,1.000000,3.322682,0.023347,0,greedy_fsm,16
121,15488,35.5551,939.3,1.80,1.10,-0.002472,0.006156,0.216528,0.560519,0.306952,-1.000000,1.000000,3.318858,0.012105,0,greedy_fsm,16
122,15616,35.5551,939.3,1.80,1.10,-0.001227,0.010287,0.217349,0.510940,0.322409,-1.000000,1.000000,3.185276,0.024203,0,greedy_fsm,16
123,15744,36.8943,939.3,2.00,1.10,-0.003881,9.281933,0.217867,0.503717,0.321768,-1.000000,1.000000,2.971292,0.020427,0,greedy_fsm,17
124,15872,36.8943,939.3,2.00,1.10,-0.005125,0.301136,0.218281,0.301120,0.360037,-1.000000,1.000000,3.708177,0.020497,0,greedy_fsm,17
125,16000,36.8943,939.3,2.00,1.10,-0.004321,0.150415,0.218716,0.374913,0.360186,-1.000000,1.000000,4.147559,0.035202,0,greedy_fsm,17
126,16128,36.8943,939.3,2.00,1.10,-0.002894,0.048191,0.218997,0.589937,0.279789,-1.000000,1.000000,4.221359,0.014887,0,greedy_fsm,17
127,16256,36.8943,939.3,2.00,1.10,-0.002285,0.023769,0.219015,0.604354,0.282512,-1.000000,1.000000,4.155095,0.002402,0,greedy_fsm,17
128,16384,36.8943,939.3,2.00,1.10,-0.006471,0.000915,0.219273,0.578490,0.286467,-1.000000,1.000000,4.001074,0.003005,0,greedy_fsm,17
129,16512,36.8943,939.3,2.00,1.10,-0.002926,0.004726,0.219382,0.566134,0.309467,-1.000000,1.000000,3.875560,0.005777,0,greedy_fsm,17
130,16640,36.8943,939.3,2.00,1.10,-0.000161,0.043583,0.219420,0.548956,0.316176,-1.000000,1.000000,3.723257,0.011738,0,greedy_fsm,17
131,16768,36.3444,939.3,2.00,1.10,-0.002335,8.833638,0.219411,0.520344,0.384593,-1.000000,1.000000,3.537224,0.071663,0,greedy_fsm,18
132,16896,36.3444,939.3,2.00,1.10,-0.006749,0.022673,0.219234,0.313534,0.367517,-1.000000,1.000000,3.695191,0.012396,0,greedy_fsm,18
133,17024,36.3444,939.3,2.00,1.10,-0.007888,6.427835,0.219425,0.453260,0.440831,-1.000000,1.000000,3.479306,0.153950,0,greedy_fsm,18
134,17152,36.3444,939.3,2.00,1.10,-0.004050,3.503530,0.219662,0.471731,0.395339,-1.000000,1.000000,3.073699,0.029481,0,greedy_fsm,18
135,17280,36.3444,939.3,2.00,1.10,-0.004129,0.761695,0.220066,0.487869,0.364171,-1.000000,1.000000,1.865537,0.057004,0,greedy_fsm,18
136,17408,36.3444,939.3,2.00,1.10,-0.006605,0.173107,0.220622,0.502241,0.382905,-1.000000,1.000000,-0.011661,0.035960,0,greedy_fsm,18
137,17536,36.3444,939.3,2.00,1.10,-0.000868,0.381587,0.221074,0.511019,0.430803,-1.000000,1.000000,-0.905153,0.019505,0,greedy_fsm,18
138,17664,36.3444,939.3,2.00,1.10,-0.002216,0.121176,0.220988,0.499319,0.419255,-1.000000,1.000000,-0.687935,0.008209,0,greedy_fsm,18
139,17792,32.0149,1000.0,1.90,1.30,-0.002632,0.050166,0.220802,0.423996,0.417477,-1.000000,1.000000,0.129873,0.209397,0,greedy_fsm,19
140,17920,32.0149,1000.0,1.90,1.30,-0.004263,0.482450,0.220383,0.349082,0.388079,-1.000000,1.000000,0.561378,0.018209,0,greedy_fsm,19
141,18048,32.0149,1000.0,1.90,1.30,-0.003576,0.079085,0.220389,0.511882,0.377770,-1.000000,1.000000,1.051843,0.056096,0,greedy_fsm,19
142,18176,32.0149,1000.0,1.90,1.30,0.000769,0.028401,0.221316,0.647796,0.276724,-1.000000,1.000000,1.545575,0.045042,0,greedy_fsm,19
143,18304,32.0149,1000.0,1.90,1.30,0.000016,0.021247,0.222084,0.630792,0.277811,-1.000000,1.000000,1.836862,0.028103,0,greedy_fsm,19
144,18432,32.0149,1000.0,1.90,1.30,-0.001116,0.008185,0.222738,0.657901,0.267571,-1.000000,1.000000,2.115094,0.011832,0,greedy_fsm,19
145,18560,32.0149,1000.0,1.90,1.30,-0.000592,0.002176,0.222812,0.643011,0.260175,-1.000000,1.000000,2.312516,0.006303,0,greedy_fsm,19
146,18688,32.0149,1000.0,1.90,1.30,-0.006257,0.000671,0.222482,0.636762,0.281554,-1.000000,1.000000,2.462375,0.008031,0,greedy_fsm,19
147,18816,33.3746,1000.0,2.00,1.20,0.000584,10.164817,0.221774,0.486857,0.486683,-1.000000,1.000000,2.575930,0.028332,0,greedy_fsm,20
148,18944,33.3746,1000.0,2.00,1.20,-0.005584,2.417462,0.221011,0.391626,0.429435,-1.000000,1.000000,2.962805,0.248097,0,greedy_fsm,20
149,19072,33.3746,1000.0,2.00,1.20,0.001663,3.040587,0.220258,0.586435,0.299587,-1.000000,1.000000,2.700882,0.044667,0,greedy_fsm,20
150,19200,33.3746,1000.0,2.00,1.20,-0.003096,0.854038,0.219707,0.545432,0.362123,-1.000000,1.000000,1.669640,0.411053,0,greedy_fsm,20
151,19328,33.3746,1000.0,2.00,1.20,-0.004489,0.006254,0.219275,0.680843,0.238962,-1.000000,1.000000,0.135269,0.047719,0,greedy_fsm,20
152,19456,33.3746,1000.0,2.00,1.20,-0.002003,0.021135,0.219062,0.686147,0.239445,-1.000000,1.000000,-0.145638,0.005269,0,greedy_fsm,20
153,19584,33.3746,1000.0,2.00,1.20,-0.000650,0.034059,0.219152,0.684631,0.231285,-1.000000,1.000000,-0.247441,0.001877,0,greedy_fsm,20
154,19712,33.3746,1000.0,2.00,1.20,-0.000008,0.022355,0.219330,0.693016,0.238294,-1.000000,1.000000,-0.228026,0.002091,0,greedy_fsm,20
155,19840,28.1839,1000.0,1.90,1.30,-0.005034,0.441389,0.219915,0.464921,0.456538,-1.000000,1.000000,0.002131,0.088260,0,greedy_fsm,21
156,19968,28.1839,1000.0,1.90,1.30,-0.004532,0.299652,0.220590,0.366839,0.384522,-1.000000,1.000000,-0.128376,0.020384,0,greedy_fsm,21
157,20096,28.1839,1000.0,1.90,1.30,-0.001787,0.042998,0.220853,0.358650,0.386451,-1.000000,1.000000,0.329467,0.064204,0,greedy_fsm,21
158,20224,28.1839,1000.0,1.90,1.30,-0.005755,0.008237,0.220785,0.354510,0.380143,-1.000000,1.000000,0.878545,0.029537,0,greedy_fsm,21
159,20352,28.1839,1000.0,1.90,1.30,-0.002715,0.017823,0.220742,0.403242,0.422419,-1.000000,1.000000,1.250971,0.017775,0,greedy_fsm,21
160,20480,28.1839,1000.0,1.90,1.30,-0.003010,0.001579,0.221074,0.408873,0.425825,-1.000000,1.000000,1.479188,0.016118,0,greedy_fsm,21
161,20608,28.1839,1000.0,1.90,1.30,-0.002777,0.029187,0.221699,0.406551,0.405346,-1.000000,1.000000,1.723208,0.016549,0,greedy_fsm,21
162,20736,28.1839,1000.0,1.90,1.30,-0.006361,0.831709,0.222387,0.423795,0.442570,-1.000000,1.000000,1.738161,0.014603,0,greedy_fsm,21
163,20864,27.8661,1000.0,2.00,1.40,-0.003971,1.399034,0.223085,0.404781,0.435972,-1.000000,1.000000,1.150934,0.055195,0,greedy_fsm,22
164,20992,27.8661,1000.0,2.00,1.40,-0.006248,0.030313,0.223470,0.386429,0.388947,-1.000000,1.000000,0.927187,0.029120,0,greedy_fsm,22
165,21120,27.8661,1000.0,2.00,1.40,-0.003708,0.016945,0.223547,0.417996,0.402250,-1.000000,1.000000,1.035531,0.025950,0,greedy_fsm,22
166,21248,27.8661,1000.0,2.00,1.40,-0.001540,0.100257,0.223733,0.429035,0.425569,-1.000000,1.000000,1.157558,0.050161,0,greedy_fsm,22
167,21376,27.8661,1000.0,2.00,1.40,-0.005962,0.101547,0.223779,0.414091,0.429503,-1.000000,1.000000,1.350032,0.027773,0,greedy_fsm,22
168,21504,27.8661,1000.0,2.00,1.40,-0.004208,0.040613,0.223864,0.424810,0.446079,-1.000000,1.000000,1.514010,0.049551,0,greedy_fsm,22
169,21632,27.8661,1000.0,2.00,1.40,0.000552,0.005853,0.223981,0.436103,0.396460,-1.000000,1.000000,1.702115,0.029575,0,greedy_fsm,22
170,21760,27.8533,1000.0,2.10,1.50,-0.008360,2.209615,0.223709,0.425152,0.419115,-1.000000,1.000000,1.859486,0.081394,0,greedy_fsm,23
171,21888,27.8533,1000.0,2.10,1.50,-0.005552,0.040830,0.223064,0.394930,0.449540,-1.000000,1.000000,2.070794,0.046068,0,greedy_fsm,23
